Title,Actual Price,Description,Available Colors
Hanes Ultimate 10 Pair Big and Tall Crew Socks Mens,$19.50,"COMFORT THAT'S MADE TO LAST Experience the ultimate in comfort with these soft and durable Big & Tall men's crew socks from the Hanes Ultimate® collection. A cushioned foot bottom delivers a comfortable fit, while the stretch fabrication allows you to move with ease. You'll appreciate the smooth comfort toe seam and moisture-wicking and odor-control technologies that keep you feeling fresh and cool throughout the day. Hitting at the mid-calf, these men's crew socks are available in a convenient 10-pack - so you'll always have a pair ready to go.
# Pieces In Set: 10 Pair
Features: Cuffed, Reinforced Heel Support, Cushioned, Stretch Fabric, Moisture Wicking, Temperature Control, Reinforced Toe & Heel, Multi-Pack, Odor Resistant
Shoe Size Range: 12-14
Fiber Content: 51% Cotton, 39% Polyester, 8% Rayon, 1% Spandex, 1% Nylon","""White"" , ""Black"" "
New!Mens Short Sleeve Super Mario Graphic T-Shirt,$15.99,"Character: Super Mario
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Red"" "
adidas 6 Pair Big and Tall Quarter Socks Mens,$16.50,"Make sure your feet stay dry and feel great so you can perform your best with our cushioned quarter socks.
# Pieces In Set: 6 Pair
Features: Cushioned, Cuffed, Stretch Fabric, Multi-Pack, Moisture Wicking
Shoe Size Range: 12-15
Fiber Content: 98% Polyester, 2% Spandex
Fabric Description: Knit
Care: Machine Wash
Country of Origin: Imported","""White"" , ""Black"" "
Ely Cattleman Stripe Mens Short Sleeve Western Shirt,$38,"Kick back and keep it casual, cowboy. This short sleeve stripe shirt features all the classic western detailing, from the traditional yokes to front flap pockets and pearl snaps.
Arc Rating Type: Not_applicable
Features: Easy Care
Arc Thermal Performance Value (atpv): Not_applicable
Closure Type: Snap
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 2 Chest Snap Pockets
Sleeve Length: Short Sleeve
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Woven
Collar: Spread Collar
Care: Tumble Dry, Machine Wash","""Blue Stripe"" , ""Black Stripe"" , ""Burgundy Stripe"" , ""Navy Stripe"" "
adidas Cushioned 6 Pair Big and Tall Crew Socks Mens,$16.50,"Keep your feet cushioned and dry in our crew socks with comfortable rib-knit cuts and Climalite moisture-wicking technology.
# Pieces In Set: 6 Pair
Features: Cuffed, Cushioned, Stretch Fabric, Moisture Wicking, Multi-Pack, Compression, Quick Dry
Shoe Size Range: 12-15
Fiber Content: 97% Polyester, 3% Spandex
Fabric Description: Yarn Dyed Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Black"" , ""White"" "
PUMA Mens Big and Tall Moisture Wicking Basketball Short,$26.25,"Front Style: Flat Front
Features: Moisture Wicking
Closure Type: Full Elastic
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: At Waist
Short Length: Mid Length
Fiber Content: 100% Polyester
Fabric Description: Knit
Inseam: 9 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Racing Blue Black"" , ""Stormy Slate Blck"" "
U.S. Polo Assn. Performance Mens Classic Fit Short Sleeve Polo Shirt,$26.99,"This U.S. Polo Assn. men's short-sleeve polo shirt is a vibrant and durable staple for all your sporting and leisure activities. It's spun from a soft, stretchy moisture-wicking blend and has a classic spread collar and button closure, complete with the brand's logo embroidered at the front. Team it with shorts or jeans.
Features: Embroidered, Moisture Wicking, Stretch Fabric
Closure Type: Button, Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 95% Polyester, 5% Spandex
Fabric Description: Ottoman
Collar: Spread Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Rouge Red"" , ""Blue Raft"" "
Jockey Everyday Casual Lightweight Cotton Blend Mens Boxer Briefs,$36,"Soft and breathable with room to move, our Jockey® everyday casual cotton blend boxer brief is the go-to underwear for all-day comfort. The lightweight cotton blend fabric feels soft against your skin and the ultra-soft flex waistband doesn’t dig or pinch. Staycool+® technology helps wick away moisture and fight odor to help keep you cool and dry, while staynew® technology helps keep your underwear looking and feeling new, wash after wash.
# Pieces In Set: 3-Pack
Features: Comfort Waistband
Closure Type: Pull On
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Knit
Inseam: 5 In
Care: Tumble Dry, Machine Wash
Material: Cotton","""Green Blue Gray"" , ""Gray Black"" , ""Light Blue Navy"" , ""Gray Red Navy"" , ""Black"" "
PGA TOUR Big and Tall Mens Short Sleeve Polo Shirt,$46.80,"Features: Easy Care, Stretch Fabric, Uv Protection, Moisture Wicking
Closure Type: Pullover Head, Button
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Sleeve Style: Fitted Sleeve
Apparel Length: 12 Inches
Fiber Content: 100% Polyester
Fabric Description: Jacquard
Collar: Spread Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Shell Pink"" , ""Tradewinds"" "
mutual weave Stretch Poplin Big and Tall Mens Athletic Fit Long Sleeve Button-Down Shirt,$32.99,"Made from a breathable linen-cotton blend, this men's mutual weave button-down from their big and tall collection is built for an athletic-fit that's made for warmer seasons. It has a spread collar, chest pocket, long sleeves, button cuffs, and a curved hem. Wear it open over a t-shirt with jeans and sneakers.
Closure Type: Button
Fit: Athletic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Apparel Length: 29.5 Inches - Back
Fiber Content: 55% Linen, 45% Cotton
Fabric Description: Woven, Chambray
Collar: Point Collar
Care: Tumble Dry, Machine Wash","""Khaki Porcelain"" , ""Custard"" "
adidas Performance Mens 3 Pack Boxer Briefs,$36,"The ultimate in everyday comfort with a performance edge, adidas performance 3-pack underwear features our proven soft, stretchy moisture-wicking fabric, an easy fit through the pouch, functional no-gap fly, soft stitching, tagless waistband, and no-ride-up construction.
# Pieces In Set: 3-Pack
Features: Moisture Wicking, Quick Dry, Multi-Pack, Tag Free, Stretch Fabric
Closure Type: Full Elastic
Fiber Content: 91% Polyester, 9% Spandex
Fabric Description: Knit
Inseam: 5 In
Care: Tumble Dry, Machine Wash
Material: Polyester
Country of Origin: Imported","""Gray Black"" "
Van Heusen Slim Mens Moisture Wicking Slim Fit Short Sleeve Button-Down Shirt,$29.99,"Keep your look tailored and sharp with Van Heusen's men's polka-dot shirt. This short-sleeve button-down is cut for a slim-fit from a moisture-wicking stretch-cotton to keep you fresh and it has a point collar. Try wearing yours with jeans or chinos.
Features: Moisture Wicking, Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 74% Cotton, 23% Nylon, 3% Elastane
Fabric Description: Woven
Collar: Point Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Royal Navy"" "
Stafford Coolmax All Season Ecomade Mens Slim Slim Fit Suit Pants,$110,"Constructed with Stafford's Coolmax technology, this pair of men's suit pants will keep you cool and comfortable throughout the seasons. This timeless tailored pant is made from a stretch wool-blend in a slim-fit with straight legs and features a button-zip fly and side and back pockets. Wear with the matching suit jacket for a complete look.
Front Style: Flat Front
Features: Fly Front, Stretch Fabric, Adjustable Waist
Closure Type: Button, Zipper
Fit: Slim Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 51% Wool, 47% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester","""Charcoal"" "
J. Ferrar Mens Short Sleeve Camp Shirt,$24.99,"Achieve an effortlessly cool look with this J. Ferrar men's short-sleeve button-down camp shirt featuring a soft tulip print. It's made from a plain weave fabric for a regular-fit and has a notch collar. We love it styled with shorts, sneakers, and sunglasses.
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 28.5 Inches
Fiber Content: 100% Rayon
Fabric Description: Plain Weave
Collar: Notch Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""White Blue Tulip"" , ""Black White Floral"" , ""Blue Navy Leaf"" "
adidas Performance Mesh Mens 3 Pack Boxer Briefs,$40,"# Pieces In Set: 3-Pack
Features: Breathable, Multi-Pack, Regulate Temperature, Cooling, Tag Free
Fiber Content: 92% Polyester, 8% Spandex
Fabric Description: Mesh
Care: Machine Wash, Tumble Dry
Material: Polyester
Country of Origin: Imported","""Gray Black"" , ""Red Black Gray"" , ""Blue Gray"" "
J.M. Haggar Premium Slim Fit Dress Pant,$80,"Whether you step into the office or step out on the weekend, JM Haggar dress pants, fit your needs perfectly. You'll love the look and classic color options as much as you'll appreciate the feel of the premium fabric and flexible waistband.
Features: 4-Way Stretch Fabric, Super Flex Waistband flexes up to 2"", Permanent Crease
Pockets: 2 off seam front pockets, 2 double welt button-through back pockets
Blind Hem
Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Zipper
Fit: Slim Fit
Pockets: 2 Side Slip Pockets, 2 Back Button Pockets
Rise: At Waist","""Light Grey"" , ""Blue"" , ""Black"" , ""Charcoal Heather"" "
Stylus Big and Tall Mens Regular Fit Short Sleeve Geometric Button-Down Shirt,$39.99,"Features: Stretch Fabric
Closure Type: Button, Pullover Head
Fit: Regular Fit
Neckline: V Neck
Sleeve Length: Short Sleeve
Apparel Length: 28.5 Inches - Front
Fiber Content: 86% Polyester, 14% Spandex
Fabric Description: Plain Weave
Collar: Spread Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Black Geo"" "
Mens Short Sleeve Looney Tunes Graphic T-Shirt,$15.99,"Embrace nostalgia with this men's graphic t-shirt featuring the iconic Looney Tunes. Crafted from a cotton-jersey blend for a regular-fit, this tee features a crew neckline and short sleeves making it a comfortable and cool piece for casual looks.
Character: Looney Tunes
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Jersey
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Black"" "
PUMA Mens Big and Tall Mid Rise Workout Shorts,$22.50,"Front Style: Flat Front
Closure Type: Full Elastic, Drawstring
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: Mid Rise
Short Length: Mid Length
Fiber Content: 66% Cotton, 34% Polyester
Fabric Description: Knit
Inseam: 10 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Asphalt"" , ""Black White"" , ""Peacoat White"" , ""Black Red"" , ""Blue White"" "
J.M Haggar® Mens 4 Way Stretch Slim Fit Suit Separate Pant,$100,"You’ll love the stretch technology woven into this slim-fit suit pant. As you move throughout your day, the stretch fabric allows you to move effortlessly from meeting to meeting. Featuring a flex waistband that expands up to 2"" for all-day comfort.
Front Style: Flat Front
Features: Stretch Fabric, Comfort Waistband
Closure Type: Button W/Hook&eye
Fit: Slim Fit
Pockets: 2 Front Slip Pockets, 2 Back Slip Pockets
Rise: At Waist
Fiber Content: 67% Polyester, 28% Viscose, 5% Spandex
Fabric Description: Woven
Lining: Unlined
Inseam: 38 In, 34 In, 32 In, 36 In, 30 In
Leg Style: Slim Leg","""Black"" , ""Blue"" "
New!Haggar® Men’s Wrinkle Free Straight Fit Flat Front Pant,$70,"Discover the haggar® wrinkle free performance khaki straight fit pant—an epitome of comfort, sustainability, and timeless style. Crafted with meticulous attention to detail, this pant features a straight fit silhouette with a plain front, ensuring both style and functionality. Made from stretch fabric infused with moisture-wicking properties, it keeps you cool and dry throughout the day, perfect for any activity. What sets this pant apart is its eco-friendly construction, with 40% of the fabric derived from recycled repreve® polyester, equivalent to 8 recycled plastic bottles. Elevate your wardrobe with a sustainable choice that doesn't compromise on style or comfort.
Front Style: Flat Front
Features: Fly Front, Moisture Wicking, Wrinkle Resistant, Stretch Fabric, Expandable Waist, Wrinkle Free
Closure Type: Button & Zipper
Fit: Straight Fit","""Dark Navy"" , ""Black"" , ""Med Khaki"" "
Ely Cattleman Plaid Mens Short Sleeve Western Shirt,$38,"Coming in classic plaid color options with western yokes and pearlized snaps, this Ely Cattleman Western snap up adds some Western flair to any occasion! 
Arc Rating Type: Not_applicable
Features: Easy Care
Arc Thermal Performance Value (atpv): Not_applicable
Closure Type: Snap
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 2 Chest Snap Pockets
Sleeve Length: Short Sleeve
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Woven
Collar: Spread Collar
Care: Machine Wash, Tumble Dry","""Black Plaid"" , ""Navy Plaid"" , ""Turquoise Plaid"" , ""Wine Plaid"" "
Champion Big and Tall Mens Crew Neck Short Sleeve Pocket T-Shirt,$18,"Crafted from breathable, soft cotton, Champion's crew neck men's t-shirt has a chest pocket and short sleeves. Wear this essential tee with joggers or jeans and sneakers.
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Fabric Description: Woven
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Oxford Heather"" , ""Zaffre"" , ""Black"" , ""Candid Blue"" , ""Heather Grey"" , ""Granite Heather"" , ""Navy"" , ""Taffy Green"" , ""Crimson"" , ""White"" , ""Cardinal"" , ""Cargo Olive"" , ""Columbia Blue"" , ""Dark Green"" , ""Royal"" , ""Scarlet"" "
Haggar® Life Khaki™ With REPREVE® Comfort Woven Button-Down Shirt,$39.99,"Life khaki™ represents our commitment to making products that are sourced in better ways and built to last. This good feels good. ™ this short sleeve regular fit button-down shirt offers a soft feel with breathability. This shirt will pair perfectly with the life khaki™ haggar chinos. 
Features: Breathable, Dri Fit
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Woven
Collar: Point Collar
Care: Machine Wash, Tumble Dry","""Black"" , ""White"" , ""Blue"" , ""Green"" , ""Turquoise"" "
adidas Mens Big and Tall Mid Rise Cuffed Pull-On Pants,$37.50,"This sleek pair of adidas men's pull-on pants will add gravitas to off-duty days. Made from 100% recycled fabric, these mid-rise pants have a flat front elastic-drawstring waist, side pockets, and a straight-leg silhouette. Team it with a graphic tee and a hoodie.
Front Style: Flat Front
Features: Drawstring, Drawstring Waist
Closure Type: Full Elastic, Drawstring
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: Mid Rise
Fiber Content: 100% Recycled Polyester
Fabric Description: Plain Woven
Inseam: 29 3/4 In
Leg Style: Cuffed Leg
Care: Machine Wash, Tumble Dry","""Black"" "
Big & Tall Haggar® Life Khaki™ With REPREVE® Comfort Woven Button-Down Shirt,$75,"Introducing the haggar® life khaki™ with repreve® comfort woven button-down shirt—a testament to the haggar® commitment to sustainability. Crafted with care, this short sleeve shirt offers a soft feel with exceptional breathability, ensuring comfort all day long. Featuring a regular fit and a point collar neckline, this shirt exudes classic charm while offering a relaxed silhouette. Its breathable and moisture-wicking fabric keeps you cool and dry, making it perfect for warmer days. Care is a breeze with machine wash and tumble dry options, ensuring convenience without compromising quality.
Features: Stretch Fabric
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve","""Black"" , ""Black Plaid"" , ""White"" , ""Turquoise"" , ""Green"" , ""Blue"" "
Mens Short Sleeve Muhammad Ali Graphic T-Shirt,$15.99,"This men's graphic t-shirt featuring Muhammad Ali is a knockout piece to add to your casual wardrobe. It's made from 100% cotton for a regular-fit and has a crew neck and short sleeves making it an easy and comfortable tee for everyday wear.
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Sand"" "
adidas Mens Midweight Track Jacket,$41.25,"This adidas men's midweight track jacket is a lounging and workout essential. Crafted from tricot, this classic-fit jacket features the brand's signature striped design and has a mock neck, zip closure, and side pockets. Style with jogger pants or workout shorts.
Closure Type: Zipper
Fit: Classic Fit
Neckline: Mock Neck
Pockets: 2 Side Slip Pockets
Sleeve Length: Long Sleeve
Warmth Factor: Midweight
Outerwear Length: Mid
Fiber Content: 100% Polyester
Fabric Description: Tricot
Coat Style: Track Jackets
Care: Tumble Dry, Machine Wash","""Black White"" , ""Legend Ink White"" , ""White Black"" "
Levi's® Big and Tall 501™ Shrink-To-Fit Jeans,$79.50,"Close your eyes. Think “jeans. ” now open. They were 501® originals, right? With a classic straight leg and iconic styling, they’re the blueprint for every pair of modern jeans burned into the world’s collective cortex ever since Levi Strauss (the man himself! ) introduced them in 1873. To this day they’ve never gone out of style. And they never will.
Levis Style: 501
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Pockets: 1 Front Coin Pocket, 2 Back Slip Pockets, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 100% Cotton
Fabric Description: Denim
Inseam: 38 In, 36 In
Care: Machine Wash, Dry Flat","""Rigid"" , ""Black"" , ""Listless"" "
J. Ferrar Mens Slim Classic Fit Sport Coat,$77,"This sport coat from J. Ferrar's men's collection is tailored for a classic-fit from a woven-blend with stretch for added comfort. Its single-breasted design has a classic 2-button closure, a notch lapel and multiple pockets. Wear yours with denim and a t-shirt for a custom casual suit.
Features: Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Pockets: 1 Chest Slip Pocket, 2 Front Flap Pockets
Sleeve Length: Long Sleeve
Apparel Length: 27 Inches
Fiber Content: 90% Polyester, 6% Rayon, 4% Spandex
Fabric Description: Woven, Doubleknit
Lining: Unlined
Lining Material: Polyester","""Black Ht"" "
adidas 6 Pair No Show Socks Mens,$16.50,"Keep your feet dry and cushioned in these adidas® no-show athletic socks with rib-knit cuffs. 
# Pieces In Set: 6 Pair
Features: Cuffed, Cushioned, Reinforced Heel Support, Stretch Fabric, Moisture Wicking
Shoe Size Range: 6-12
Fiber Content: 97% Polyester, 3% Spandex
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Black"" , ""White"" , ""Gray"" "
J. Ferrar Mens Slim Slim Fit Suit Vest,$49.99,"Ideal for wearing over a collared shirt or tee, this slim-fit suit vest from J. Ferrar men's collection is tailored from a stretch woven-blend. It has a button-front closure, front slip pockets, a satin-like back design, and an adjustable d-ring back closure for your perfect fit. Pair it with the coordinating suit jacket and pants for a complete look.
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 2 Front Slip Pockets
Sleeve Length: Sleeveless
Fiber Content: 66% Polyester, 31% Viscose, 3% Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester
Care: Dry Clean Only","""Charcoal Eoe"" "
IZOD Swingflex Elite Mens Classic Fit Short Sleeve Polo Shirt,$31.99,"Engineered to move with you through your swing on and off the course, our tailored fit polo is made from a smart fabric that is stretchy, moisture-wicking and breathable. This distinguished shirt has sewn-in collar stays, an even hem, two-button placket and upf 50 to protect against the sunny rays.
Features: Breathable, Moisture Wicking, Quick Dry, Uv Protection, Stretch Fabric, Easy Care
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 78% Polyester, 22% Spandex
Fabric Description: Jersey
Collar: Spread Collar
Care: Machine Wash, Tumble Dry","""Medieval Blue Strp"" , ""True Blue"" , ""Cornflower Blue"" "
IZOD Advantage Performance Big and Tall Mens Classic Fit Cooling Short Sleeve Polo Shirt,$41.99,"Features: Uv Protection, Stretch Fabric, Roll Resistant Collar, Moisture Wicking, Cooling
Closure Type: Pullover Head, Button
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Knit
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Bright White"" , ""Bright Cobalt"" "
Haggar Mens Straight Fit Flat Front Pant,$70,"Presenting the premium comfort tonal windowpane straight fit dress pant, where style seamlessly intertwines with comfort. Impeccably crafted with a hidden comfort waistband, it guarantees a perfect fit, ensuring unparalleled comfort from morning to night. Constructed with recycled fibers, these pants embody environmental friendliness while offering remarkable softness and durability. The straight fit silhouette, complemented by a sleek hook and bar closure, brings a touch of sophistication to every ensemble. Elevate your wardrobe with these dress pants, a quintessential choice for the modern gentleman who values both style and comfort.
Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Hook & Eye, Zipper
Fit: Straight Fit
Pockets: 2 Side Slip Pockets, 2 Back Button Pockets","""Charcoal"" , ""Dark Gray"" , ""Blue"" "
