Title,Actual Price,Description,Available Colors
Ande Mens Pajama Shorts,$13.60,"These Ande men's pajama shorts are made from stretch-jersey and have a drawstring-elastic waist ensuring bedtime comfort. They also feature two side slip pockets.
Features: Stretch Fabric
Closure Type: Full Elastic
Pockets: 2 Side Slip Pockets
Apparel Length: 8 Inches
Fiber Content: 95% Polyester, 5% Spandex
Fabric Description: Jersey
Inseam: 8 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Blue Plaid"" , ""Blue White Stripe"" , ""Heather Grey"" , ""Navy"" , ""Black"" , ""Camo"" "
Collection By Michael Strahan Mens Modern Fit Suit Pants,$80,"Crafted from a wool-blend with stretch, these wrinkle-resistant suit pants from Collection by Michael Strahan to the office or social outings. They are cut in a modern-fit with a comfort waistband, a button-zip fly, and side and back pockets. Wear them with a button-down or a t-shirt.
Front Style: Flat Front
Features: Fly Front, Wrinkle Resistant, Stretch Fabric, Comfort Waistband
Closure Type: Button, Zipper
Fit: Modern Fit
Pockets: 2 Side Slip Pockets, 2 Back Button Pockets
Rise: At Waist
Fiber Content: 52% Wool, 46% Polyester, 2% Spandex
Fabric Description: Woolen
Lining: Unlined
Inseam: 30 In, 32 In, 34 In","""Blue"" "
Shaquille O'Neal XLG Big and Tall Mens Classic Fit Short Sleeve Zip Collar Polo Shirt,$34.99,"This knitted short-sleeve polo shirt from Shaquille O'Neal's XLG men's big and tall collection is a suave throwback to the '50s. It's made from a soft patterned cotton-blend for a classic-fit with a contrasting colored point collar and a quarter-zip closure. Wear yours with denim or tailored pants.
Closure Type: Zipper, Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 78% Cotton, 22% Polyester
Fabric Description: Jacquard
Collar: Point Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Navy Sugar"" , ""Sand Sugar"" "
Van Heusen Mens Regular Fit Wrinkle Free Short Sleeve Dress Shirt,$27.99,"Features: Wrinkle Resistant, Wrinkle Free
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 65% Recycled Polyester, 35% Cotton
Fabric Description: Broadcloth
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Lake Blue"" "
U.S. Polo Assn. Colorblock Graphic Mens Classic Fit Short Sleeve Polo Shirt,$29.99,"Featuring a bold logo graphic along the front, this men's colorblock polo from U.S. Polo Assn. is tailored in a classic-fit with a spread collar, two-button placket, and short sleeves. Wear it with everything from chinos to jeans.
Features: Embroidered
Closure Type: Button, Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Fabric Description: Pique
Collar: Spread Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Engine Red"" , ""Super Sonic Blue"" , ""White"" , ""Classic Navy"" "
St. John's Bay Mens Short Sleeve Swim Shirt Big and Tall,$27.99,"The St. John's Bay men's swim shirt is an essential addition for beach or pool days. Crafted from a smooth knit, this short-sleeve top offers UV protection - wear it with a pair of swim shorts.
Features: Uv Protection, Stretch Fabric
Closure Type: Pullover Head
Sleeve Length: Short Sleeve
Fiber Content: 100% Polyester
Fabric Description: Knit
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Black"" , ""Navy"" , ""Boston Blue"" , ""Cancun Coral"" "
St. John's Bay Performance Oxford Mens Classic Fit Short Sleeve Button-Down Shirt,$29.99,"This versatile oxford men's short-sleeve button-down shirt from St. John's Bay ticks all the boxes in terms of style and function. Made from soft cotton, it features stain-resistant and stain-releasing technology, an always-in-style classic-fit, a convenient chest slip pocket, and curved hem.
Features: Stain Resistant, Stain Release
Closure Type: Button
Fit: Classic Fit
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 31 Inches
Fiber Content: 100% Cotton
Fabric Description: Oxford
Collar: Button Down Collar
Care: Machine Wash, Tumble Dry","""Forever Coral Strp"" , ""True Navy"" , ""Artic Pink Strp"" , ""Mint Swirl"" "
Haggar® Premium No Iron Classic Fit Pleated Khakis,$70,"Make a great impression without any fuss in these classic fit, flat front premium khakis from Haggar, featuring a smooth, no-iron stretch fabric, permanent crease and hidden expandable waist that expands up to 3"".
Front Style: Pleat  
Features: Stretch Fabric, No Iron, Hidden Expandable Waistband expands up to 3"", Permanent Crease
Closure Type: Button closure with zipper
Pockets: 2 front off seam pockets, 2 single welt back pockets
Fit: Classic
Rise: At Waist
Fabric Content: 61% Cotton, 37% Polyester, 2% Spandex
Fabric Description: Woven
Inseam: 29 In, 30 In, 31 In, 32 In, 34 In
Leg Style: Straight Leg","""Dk Grey"" , ""Black 1"" , ""Toast 1"" , ""Dark Navy 1"" , ""Br Khaki 1"" , ""Black"" , ""Sand"" , ""Khaki"" "
Haggar® Men's Premium Comfort Classic Fit Dress Shirt,$44.99,"Experience the essence of style and comfort with haggar® men's premium comfort performance cotton dress shirt. Expertly tailored for a sleek and classic fit, this shirt effortlessly blends sophistication with flexibility, courtesy of its stretch fabric. Maintain a polished look throughout the day, thanks to its wrinkle-resistant design, and embrace the ease of care with its machine-washable convenience. Elevate your wardrobe with a garment that embodies both timeless elegance and modern comfort. 
Features: Wrinkle Resistant, Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Fiber Content: 98% Cotton, 2% Elastane","""Lilac"" , ""White Solid"" , ""Black Solid"" , ""Blue Solid"" , ""Blue Dobby"" , ""Pink Solid"" , ""Tonal Blue Check"" , ""Navy Check"" , ""Gray Solid"" "
J. Ferrar Mens Lightweight Trench Coat,$79.99,"This J. Ferrar long men's trench coat is cut from a lightweight woven-blend. It features a notch collar, side pockets, and button fastenings. Wear it over tailored pieces or jeans and a sweater.
Closure Type: Button
Pockets: 2 Side Slip Pockets
Sleeve Length: Long Sleeve
Warmth Factor: Lightweight
Outerwear Length: Short
Fiber Content: 100% Polyester
Fabric Description: Woven
Coat Style: Trench Coats
Collar: Notch Lapel
Care: Dry Clean Only
Country of Origin: Imported","""Hampton Oak"" "
Stafford Super Suit Mens Big and Tall Stretch Fabric Classic Fit Suit Jacket,$240,"This Stafford men's big and tall suit jacket is a tailored essential to add to your wardrobe. This timeless single-breasted tailored jacket is made from a recycled stretch wool-blend in a classic-fit with a notch collar, multiple pockets, and a button closure. Wear it with suit pants or jeans.
Front Style: Single Breasted
Features: Stretch Fabric, Interior Pockets, Lined
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Slip Pockets, 1 Front Slip Pocket, 1 Inside Button Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve
Fiber Content: 51% Wool, 27% Polyester, 20% Recycled Polyester, 2% Lycra Spandex
Fabric Description: Twill","""Blue Birdseye"" "
J. Ferrar Slim Mens Slim Fit Short Sleeve Button-Down Shirt,$29.99,"This J. Ferrar men's short-sleeve button-down shirt is an effortless tailored essential for the warm-weather months. It's cut for a slim-fit from a recycled stretch-cotton blend with wrinkle-resistant properties and it has a classic point collar and a curved hem for easy layering. Wear it with your favorite pair of denim and sneakers.
Features: Wrinkle Resistant, Stretch Fabric, Wrinkle Free
Closure Type: Button
Fit: Slim Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 31 Inches - Back
Fiber Content: 57% Cotton, 35% Recycled Polyester, 7% Polyester, 1% Lycra Spandex
Fabric Description: Poplin
Collar: Point Collar","""Black"" , ""White"" "
"mutual weave Mens Drawstring Waist Stretch Fabric 9""Canvas Trail Short",$24.99,"Experience comfort and style with these mutual weave men�s 9-inch pull-on shorts. Cut for a regular-fit, they are made from stretch-cotton canvas fabric, and have a comfortable elastic-drawstring waistband and side and back pockets. Make these a go-to when you�re on the move.�
Front Style: Flat Front
Features: Fly Front, Stretch Fabric, Drawstring Waist
Closure Type: Full Elastic, Drawstring
Fit: Regular Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Short Length: Short Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Canvas
Inseam: 9 In","""Eldorado Sage"" , ""Pirate Black"" , ""Steel Blue"" , ""Warm Tan"" "
St. John's Bay Swim Mens Lined Swim Shorts Big and Tall,$34.99,"Add these bright St. John�s Bay men�s big and tall swim shorts to your rotation for your next beach day. Crafted from a smooth microfiber with UV protection, this pair of lined shorts have a drawstring waist, and elastic back, and multiple pockets.
Features: Uv Protection, Lined
Closure Type: Elastic Back, Drawstring
Pockets: 2 Side Slip Pockets, 1 Cargo Side Pocket
Fiber Content: 100% Polyester
Fabric Description: Microfiber
Lining Material: Polyester
Inseam: 10 In
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Pure Red"" , ""Galapagos Green"" "
Stafford Coolmax Mens Big and Tall Stretch Fabric Classic Fit Suit Pants,$130,"Front Style: Flat Front
Features: Stretch Fabric, Fly Front, Lined, Adjustable Waist
Closure Type: Zipper, Button W/Hook&eye
Fit: Classic Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 55% Linen, 40% Cotton, 5% Tencel Lyocell
Fabric Description: Woven
Lining: Unlined
Lining Material: Polyester
Leg Style: Straight Leg
Care: Machine Wash, Tumble Dry
Material: Wool Blend
Country of Origin: Imported","""Stone"" "
U.S. Polo Assn. Big Pony Pique Mens Classic Fit Short Sleeve Polo Shirt,$26.99,"Style yourself like a field captain in this bright piqué polo with big pony embroidery. For sporting style, wear this US Polo Assn. men's short-sleeve polo shirt. Crafted from 100% cotton for a regular-fit, this style features a large embroidered pony and brand logo at the chest, plus a flat-knit collar and two-button closure. 
Features: Embroidered
Closure Type: Pullover Head, Button
Fit: Classic Fit
Neckline: Y Neck
Sleeve Length: Short Sleeve
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Pique
Collar: Spread Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Coral Shell Hthr"" , ""Pink Movement"" , ""Winning Yellow"" , ""Classic Navy"" , ""Turquoise Heather"" "
J. Ferrar Mens Plaid Slim Fit Sport Coat,$80,"Show off a sharp look with this J. Ferrar plaid single-breasted sport coat for men. Cut for a classic fit, it's made from a woven wrinkle-resistant recycled fabric blend with a notch lapel and multiple pockets. Wear it with a button-down and jeans.
Front Style: Single Breasted
Features: Wrinkle Resistant, Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 2 Front Flap Pockets, 1 Chest Slip Pocket, 1 Inside Button Pocket, 1 Inside Slip Pocket
Sleeve Length: Long Sleeve
Fiber Content: 47% Recycled Polyester, 31% Rayon, 20% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Fully Lined","""Gray Plaid"" "
Levi's Carrier Mens Cargo Short Big and Tall,$49.50,"Hold everything. Literally — in these comfortable shorts with cargo pockets and utilitarian style. Made from durable ripstop nylon with reinforced abrasion resistance, they're up for whatever you are.
Front Style: Flat Front
Features: Water Resistant
Closure Type: Button
Fit: Loose Fit
Pockets: 2 Front Slip Pockets, 2 Back Button Pockets, 2 Cargo Side Pockets
Rise: At Waist
Short Length: Mid Length
Fiber Content: 100% Cotton
Fabric Description: Denim
Inseam: 10 In
Care: Machine Wash, Dry Flat","""Graphite"" , ""True Chino"" "
J. Ferrar Mens Classic Fit Sport Coat,$77,"Front Style: Single Breasted
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Flap Pockets, 2 Inside Slip Pockets, 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Apparel Length: 27 Inches
Fiber Content: 77% Polyester, 18% Rayon, 5% Spandex
Fabric Description: Dobby
Lining: Fully Lined
Lining Material: Polyester
Collar: Notch Lapel
Care: Dry Clean Only
Country of Origin: Imported","""Teal Text"" "
Gold Toe Athletic Sport 6 Pair Low Cut Socks Mens,$22,"Slip on the Gold Toe athletic low-cut socks for a smooth, comfortable fit.
Full cushion footbed for comfort
Stay-in-place heel
Reinforced toe for durability
Premium cotton for softness
Cotton/stretch nylon 
# Pieces In Set: 6 Pair
Features: Cuffed, Reinforced Heel Support, Stretch Fabric, Breathable, Cushioned, Reinforced Toe & Heel, Multi-Pack
Shoe Size Range: 6-12 1/2
Fiber Content: 80% Cotton, 15% Nylon
Fabric Description: Knit
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""White"" , ""Black"" "
Van Heusen Big and Tall Mens Regular Fit Short Sleeve Button-Down Shirt,$37.99,"Closure Type: Button
Fit: Regular Fit
Sleeve Length: Short Sleeve
Fiber Content: 100% Polyester
Collar: Point Collar
Care: Machine Wash
Country of Origin: Imported","""Botanical Garden"" "
U.S. Polo Assn. Belted Mens Stretch Fabric Cargo Short,$27.99,"These US Polo Assn. men's belted cargo shorts offer classic off-duty style for warm-weather occasions. Made from stretch-cotton twill, this mid-length style has utility pocketing and a zip-button closure. Wear them with your favorite tee and boat shoes.
Front Style: Flat Front
Features: Fly Front, Belted, Stretch Fabric, Embroidered
Closure Type: Button, Zipper
Fit: Classic Fit
Pockets: 2 Cargo Side Pockets, 2 Front Slip Pockets, 2 Back Flap Pockets
Rise: At Waist
Short Length: Mid Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Twill
Inseam: 9 1/2 In","""Honey"" , ""Stone Island"" , ""Club Navy"" "
"Stylus Mens 8"" Stretch Fabric Pull On Deck Short",$24.99,"Stay stylish for boating and warm-weather social occasions with this classic pair of men's deck shorts by Stylus. Made from a textured ribbed fabric, these shorts are cut for a regular-fit with an elasticated waist and button-zip fly, plus multiple pockets to stow small essentials. Wear yours with a polo and boat shoes for a vacation-worthy look.
Front Style: Flat Front
Features: Fly Front, Quick Dry, Stretch Fabric
Closure Type: Button, Zipper, Hidden Drawstring
Fit: Regular Fit
Pockets: 2 Side Slip Pockets, 1 Back Zip Pocket
Rise: At Waist
Short Length: Mid Length
Fiber Content: 94% Nylon, 6% Spandex
Fabric Description: Plain Weave
Inseam: 8 In","""Gold Dust"" , ""Charcoal Smoke"" , ""Black"" "
J. Ferrar Ultra Comfort Mens Stretch Fabric Super Slim Fit Suit Pants,$70,"For an effortlessly tailored look, whether worn with the matching blazer and a t-shirt or a button-down, pull on this pair of men's suit pants by J. Ferrar. Made from a stretch woven-blend with recycled fabric, these dress pants are cut for a super slim-fit with a straight legs. They are complete with a hook-and-eye with a zip closure, belt loops, and side and back pockets.
Front Style: Flat Front
Features: Fly Front, Stretch Fabric
Closure Type: Button, Zipper
Fit: Super Slim Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 60% Recycled Polyester, 33% Rayon, 7% Lycra Spandex
Fabric Description: Woven","""Black"" "
Arizona Mens Big and Tall Relaxed Fit Cargo Pant,$39.99,"Add some comfort and functionality to your wardrobe with this pair of Arizona men�s big and tall relaxed-fit cargo pant. Made from stretch-cotton dobby, they have an elastic-drawstring waistband, utility-style pocketing, and straight legs. Pair with everything from a t-shirt to a button-down. �
Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Full Elastic, Drawstring
Concerns: Rear Solutions
Fit: Relaxed Fit
Pockets: 2 Side Slip Pockets, 2 Back Flap Pockets, 2 Cargo Side Pockets
Rise: Mid Rise
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Ripstop, Dobby","""Black Moonless Nig"" "
Stafford Coolmax All Season Ecomade Mens Stretch Fabric Classic Fit Suit Vest,$100,"Constructed with Stafford's Coolmax technology, this men's suit vest is an essential part of any suiting collection and will keep you comfortable throughout the seasons. Made from a stretch wool blend, this lined sleeveless vest is cut for a classic-fit with a button closure and front slip pockets. Style it with the matching suit pants and jacket.
Features: Moisture Wicking, Stretch Fabric, Lined
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Slip Pockets
Sleeve Length: Sleeveless
Fiber Content: 51% Wool, 47% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Partially Lined
Lining Material: Acetate
Care: Dry Clean Only","""Navy"" "
mutual weave Mens Relaxed Fit Ripstop Cargo Pant,$37.99,"For an effortless everyday style essential, try this pair of mutual weave men's cargo pants. Cut from 100% cotton for a relaxed-fit, this tapered-leg style has multiple pockets and a button-zip fly. Pair yours with a t-shirt.
Front Style: Flat Front
Features: Fly Front, Water Resistant
Closure Type: Button & Zipper
Fit: Relaxed Fit
Pockets: 2 Back Flap Pockets, 2 Side Slip Pockets, 2 Cargo Side Pockets
Rise: At Waist
Fiber Content: 100% Cotton
Fabric Description: Dobby
Inseam: 32 In, 34 In, 30 In
Leg Style: Tapered Leg","""Royal Brown"" , ""Dark Olive"" , ""Iron"" , ""English Brown"" "
Van Heusen Big and Tall Mens Regular Fit Long Sleeve Plaid Button-Down Shirt,$20.99,"65%cotton/ 31%polyester/4%elastane
Stain shield
Wrinkle free
Stretch fabric
Features: Stain Resistant, Wrinkle Resistant, Non-Iron, Stretch Fabric
Closure Type: Hidden Button
Fit: Regular Fit
Sleeve Length: Long Sleeve
Fiber Content: 65% Cotton, 31% Polyester, 4% Elastane
Fabric Description: Yarn Dyed Woven
Collar: Point Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Black Iris Solid"" , ""Black Solid"" , ""Black Red Pld"" , ""Iron Gate"" , ""Insignia Blue Pld"" , ""Winetasting"" , ""Black"" , ""Insignia Blue"" , ""Monument"" "
Champion Everyday Cotton Jersey Pant,$24,"Workout with confidence or lounge comfortably in this pair of versatile men's cotton-jersey pants from Champion's Everyday big and tall collection. They have an elastic-drawstring waist, side slip pockets, and cinch-elastic cuffs for a stay-in-place fit.
Front Style: Flat Front
Closure Type: Drawstring
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: At Waist
Base Material: 60% Cotton, 40% Polyester
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Jersey
Lining: Unlined
Inseam: 32 In
Leg Style: Cinched Leg","""Navy"" , ""Black"" , ""Heather Grey"" , ""Granite Heather"" "
Gold Toe Athletic Sport 6 Pair Big and Tall No Show Socks Mens,$23,"Slip-on the Gold Toe athletic low-cut socks for a smooth, comfortable fit.
# Pieces In Set: 6 Pair
Features: Cuffed, Cushioned, Reinforced Heel Support, Stretch Fabric, Breathable, Reinforced Toe & Heel, Multi-Pack
Shoe Size Range: 12-16
Fiber Content: 79% Cotton, 20% Nylon, 1% Spandex
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""White"" , ""Black"" "
Hanes Sport X-Temp Comfort Mens 4 Pack Boxer Briefs,$40,"Hanes has combined the softness of cotton with the performance qualities you want in these stretch cotton jersey boxer briefs. They're made with Hanes® X-Temp™ technology which is designed to adapt to your temperature for all-day comfort. These sleek, sexy boxer briefs also offer Hanes® Fresh IQ™ advanced odor protection technology that attacks odor-causing bacteria so you feel fresh, even after a rigorous workout. The moisture-wicking fabric keeps you cool and dry, while the Comfort Flex® waistband provides stretchy softness where you need it most. For even more comfort, consider the no-ride-up leg bands that stay smoothly in place and the itch-free tagless styling. These stretch cotton boxer briefs are one of Hanes® best, with comfort built into every stitch. And they're available in a convenient 4-pack.
# Pieces In Set: 4-Pack
Features: Odor Resistant, Breathable, Moisture Wicking, Multi-Pack, Fly Front, Tag Free, Regulate Temperature, Cooling, Comfort Waistband, Antimicrobial","""Red Black Blue"" , ""Black Gray"" "
Hanes Freshiq Comfortflex Waistband Mens 4 Pack Boxers,$34,"These Hanes® men's boxers are made from ComfortSoft® cotton or cotton-blend jersey that's soft and sturdy. The experts at Hanes® designed them with a Comfort Flex® waistband that prevents your men's boxer underwear from pinching and binding. Even better, they're made with Cool Comfort® fabric that wicks away moisture to keep you cool and dry all day. This men's boxer underwear set is available in multiple size options, so you can choose the one that works best for you.
# Pieces In Set: 4-Pack
Features: Odor Resistant, Multi-Pack, Tag Free, Flat Seams, Fly Front, Comfort Waistband
Fiber Content: 100% Cotton
Fabric Description: Knit
Care: Tumble Dry, Machine Wash
Material: Cotton","""Black-grey"" , ""Blues"" "
PUMA Rtg Mens Big and Tall Mid Rise Workout Shorts,$22.50,"Cat logo rubber print; elastic waistband with external drawcord for customized comfort;side pockets for storage solution; side slit for customized comfort; regular fit; made with the bio-based finishing treatment midori®biowick; Made with recycled fibers. One of puma's answers to reduce our environmental impact;
Front Style: Flat Front
Closure Type: Full Elastic, Drawstring
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: Mid Rise
Short Length: Mid Length
Fiber Content: 100% Polyester
Fabric Description: Knit
Inseam: 10 In
Care: Machine Wash, Tumble Dry","""Puma Black"" , ""Parisian Night"" , ""Vallarta Blue"" , ""Asphalt"" , ""High Risk Red"" "
