Title,Actual Price,Description,Available Colors
mutual weave Standard Chino Mens Slim Fit Flat Front Pant,$34.99,"Deemed a Gotta-Have-It item for value you can count on every day!
Front Style: Flat Front
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Fit: Slim Fit
Pockets: 2 Side Slip Pockets, 2 Back Slip Pockets
Rise: At Waist
Fiber Content: 97% Cotton, 3% Spandex
Fabric Description: Twill, Chino
Inseam: 34 In, 32 In, 30 In
Leg Style: Tapered Leg
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Warm Tan"" , ""Pirate Black"" , ""Dusty Olive"" , ""India Ink"" , ""Cedar Rose"" "
Cubavera Camp Collar Embroidered Guayabera Mens Regular Fit Short Sleeve Panel Button-Down Shirt,$20.99 - $44.99,"Stylish, authentic guayaberas can be tough to come by. Thanks to Cubavera, it doesn't have to be that way. Vertical pintucks are combined with our classic embroidery. The cotton blend poplin fabrication creates a lightweight shirt and a classic fit completes the comfort with a relaxed cut that's fuller through the chest and waist. This short sleeve button-down features a camp collar, four button-through pockets.
Features: Embroidered
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 2 Chest Button Pockets, 2 Front Button Pockets
Sleeve Length: Short Sleeve
Sleeve Style: Drop-Shoulder Sleeve
Fiber Content: 55% Cotton, 45% Polyester","""Delft Blue"" , ""Ivory"" , ""Pure White"" , ""True Black"" , ""Blue Bell"" "
PGA Tour Motionflux 360 Performance Golf Shorts,$39,"When you bend down to gauge your last winning putt, the last thing you want is for your shorts to rip and break in the wrong places. Our PGA TOUR Men's Motionflux 360 Golf Performance Active Waistband Shorts have a comfort waistband that is expandable and moves with you when you bend, stretch, run, whatever you decide to do. With stretchy, flexible technology and powerful moisture-wicking features that keep you dry and protected on the course—you’ll be hard-pressed to find a better choice for premium golf wear.
Part of our MotionFlux 360 Collection: These men’s golf shirts, pants and shorts feature our most flexible seams and stretchy fabrics for a greater range of motion.
Where/How to Wear: On the course, on the court or even when you're having a midday lunch with the boys. Pair these men’s polo golf shorts with a PGA TOUR men's polo shirt to complete the look.
Technical Features:","""Black Iris Navy"" , ""Caviar"" , ""Quiet Shade"" , ""Silver Lining"" "
Champion Mens Crew Neck Short Sleeve T-Shirt Big and Tall,$18,"Every workout and off-duty wardrobe needs an array of tees like this Champion men's short-sleeve graphic style. Made from 100% cotton, this pullover t-shirt has a crew neckline, the brand's iconic logo graphic, and an athletic-fit. Wear it with workout or cargo shorts.
Features: Easy Care
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Apparel Length: 37 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Machine Wash
Country of Origin: Imported","""Plaster Blue"" , ""Black"" , ""Heathergrey"" , ""Navy"" , ""White"" , ""Bright Red"" , ""Off The Grid Green"" , ""Shield Blue"" , ""Road Sign Green"" "
Arizona Mens Crew Neck Short Sleeve T-Shirt,$9.99,"Deemed a Gotta-Have-It item for value you can count on every day!
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Apparel Length: 28.5 Inches
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Jersey
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Navy Shadow"" , ""French Bread"" , ""Kidney Bean"" , ""Dk Gray Htr"" "
New!St. John's Bay Stretch Poplin Mens Classic Fit Long Sleeve Button-Down Shirt,$32.99,"Features: Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Apparel Length: 31 Inches - Back
Fiber Content: 97% Cotton, 3% Spandex
Fabric Description: Poplin, Woven
Collar: Button Down Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Gingerbread Plaid"" , ""Woodland Navy Pld"" , ""Brown Gingham"" , ""Signature Navy"" , ""Hutton Brown"" "
Stafford Coolmax Oxford Mens Regular Fit Long Sleeve Button-Down Shirt,$44.99,"Deemed a Gotta-Have-It item for value you can count on every day! Style and performance meet in this Stafford Coolmax men's oxford shirt. This long-sleeve button-down is cut for a regular-fit from a recycled cotton-blend in an ultra-fine houndstooth pattern for a stylish finish and it has a chest pocket. Team it with a pair of suit pants.
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Apparel Length: 32 Inches
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Oxford
Collar: Button Down Collar","""Green Ht"" "
St. John's Bay No Tuck Mens Slim Fit Short Sleeve Button-Down Shirt,$19.99,"You'll love having this St John's Bay men's no-tuck shirt in your rotation for effortless casual style. Made from stretch-poplin for greater comfort, this button-down has short sleeves and a chest pocket. Wear it with chinos and boat shoes.
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches - Back
Fiber Content: 97% Cotton, 3% Spandex
Fabric Description: Poplin
Collar: Button Down Collar
Care: Tumble Dry, Machine Wash","""Navy Purple Floral"" , ""Royal Madras Pld"" , ""Lavender Dream Geo"" , ""White Umbrella"" "
Stafford Dry + Cool Mens 4 Pack Boxer Briefs,$44,"This 4-pack of Stafford men's boxer briefs will be an essential addition to your wardrobe. Made from soft stretch cotton-jersey with quick-dry and moisture-wicking properties to help you stay fresh and dry while wearing, this multi-pack includes four pairs of boxers with a slim elastic-waistband. Wear them underneath all your everyday looks.
# Pieces In Set: 4-Pack
Features: Moisture Wicking, Quick Dry, Multi-Pack, Stretch Fabric
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry
Material: Cotton
Country of Origin: Imported","""Blue"" , ""White"" , ""Black"" "
Gold Toe Athletic Sport 6 Pair Big and Tall Crew Socks Mens,$23,"This 6-pack of men's crew socks from Gold Toe is made from a soft stretch knit reinforced for comfort and protection. The breathable fabric makes them perfect to wear during any weather.
# Pieces In Set: 6 Pair
Features: Cuffed, Cushioned, Reinforced Heel Support, Stretch Fabric, Breathable, Reinforced Toe & Heel
Shoe Size Range: 12-16
Fiber Content: 80% Cotton, 19% Nylon, 1% Spandex
Fabric Description: Woven
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""White"" , ""Black"" "
Dockers Easy Khaki With Stretch Mens Slim Fit Flat Front Pant,$39.99,"It doesn't get easier than these slim tapered khakis. Not only are they total classics you can wear with anything — we added stretch to keep you looking and feeling good at all times.
Front Style: Flat Front
Features: Fly Front, Wrinkle Resistant, Stretch Fabric, Wrinkle Free
Closure Type: Button & Zipper
Fit: Slim Fit
Pockets: 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 64% Cotton, 34% Polyester, 2% Elastane
Fabric Description: Twill
Inseam: 29 In, 32 In, 34 In, 30 In
Leg Style: Tapered Leg
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Burma Grey"" , ""Black"" , ""Timberwolf"" , ""Dockers  Navy"" , ""Coffee Bean"" , ""Olive Grove"" , ""Cloud"" , ""Dark Pebble"" "
Van Heusen Cool Flex Mens Stretch Fabric Slim Fit Suit Jacket,$280,"Van Heusen's slim-fit men's suit jacket is made from a woven-blend with their Cool Flex technology for added comfort and mobility. This single-breasted blazer has sharp notched lapels and fastens with two buttons - style it with a pair of suit pants and a tee.
Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 2 Front Flap Pockets, 1 Chest Slip Pocket, 1 Inside Slip Pocket
Sleeve Length: Long Sleeve
Fiber Content: 68% Polyester, 29% Rayon, 3% Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester","""Navy"" "
J. Ferrar Ultra Comfort Mens Stretch Fabric Slim Fit Suit Vest,$49.99,"Ideal for wearing over a collared shirt or tee, this slim-fit suit vest from J. Ferrar's men's collection is tailored from a stretch woven blend with their Ultra comfort technology for relaxed styling. It has a button-front closure, side welt pockets, a satin-like back design, and an adjustable d-ring back closure for your perfect fit. Pair with a suit jacket and pants for a complete look.
Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 2 Front Slip Pockets
Sleeve Length: Sleeveless
Fiber Content: 60% Polyester, 33% Rayon, 7% Lycra Spandex
Fabric Description: Woven
Lining: Lined","""Black"" "
J. Ferrar Ultra Comfort Mens Super Slim Fit Suit Jacket,$149.99,"Sometimes, you have to bend the rules. That’s why you’ll love the stretch technology woven into these suited essentials. As you move throughout your day, the stretch fabric and lining of the jacket help you maneuver effortlessly from meeting to meeting. The trousers feature an Adjustek™ stretch waistband that can expand up to 2"", so even in the most high-pressure settings, you’ll stay relaxed and comfortable.
Front Style: Single Breasted
Features: Interior Pockets
Closure Type: Button
Fit: Super Slim Fit
Pockets: 2 Inside Slip Pockets, 1 Chest Slip Pocket, 2 Front Slip Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve
Fiber Content: 66% Polyester, 31% Viscose, 3% Spandex","""Bright Blue"" "
J. Ferrar Ultra Comfort Mens Slim Fit Suit Pants,$50,"For an effortlessly tailored look, whether worn with the matching blazer and a t-shirt or a button-down, pull on this pair of men's suit pants by J. Ferrar. Made from a stretch woven-blend, this charcoal grey dress pant is cut for a slim-fit with a straight-leg that hits right at the ankle. They are complete with a hook-and-eye with a zip closure, belt loops, and side and back pockets.
Front Style: Flat Front
Features: Stretch Fabric, Adjustable Waist
Closure Type: Button W/Hook&eye, Zipper
Fit: Slim Fit
Pockets: 2 Side Slip Pockets, 2 Back Button Pockets
Rise: At Waist
Fiber Content: 65% Polyester, 33% Viscose, 2% Spandex
Fabric Description: Woven
Lining: Lined","""Charcoal"" "
J. Ferrar Ultra Comfort Medium Gray Big & Tall Suit Pants,$110,"Sometimes, you have to bend the rules. That’s why you’ll love the stretch technology woven into these suited essentials. As you move throughout your day, the stretch fabric and lining of the jacket help you maneuver effortlessly from meeting to meeting. The trousers feature an Adjustek™ stretch waistband that can expand up to 2"", so even in the most high-pressure settings, you’ll stay relaxed and comfortable. 
Front Style: Flat Front
Features: Stretch Fabric, Comfort Waistband, Adjustable Waist
Closure Type: Button W/Hook&eye, Zipper, Button
Fit: Classic Fit
Pockets: 2 Back Button Pockets, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 68% Polyester, 29% Viscose, 3% Spandex
Fabric Description: Woven
Lining: Lined","""Medium Gray"" "
Arizona Mens Big and Tall Cargo Short,$29.99,"From Arizona's men's big and tall collection, this pair of pull-on cargo shorts is an essential staple for functional dressing. Cut for a classic-fit from stretch-cotton twill, they have an elastic-drawstring waist, a 10 1/2-inch inseam, and utility-style pocketing. Wear them with a t-shirt and sneakers for a casual day out.
Front Style: Flat Front
Features: Stretch Fabric, Drawstring Waist
Closure Type: Button, Zipper, Drawstring
Fit: Classic Fit
Pockets: 2 Side Slip Pockets, 2 Cargo Side Pockets, 2 Back Slip Pockets
Rise: Mid Rise
Short Length: Short Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Twill","""Otter"" , ""Marine Khaki"" "
"St. John's Bay Comfort Stretch 9"" Mens Stretch Fabric Chino Short",$19.99,"Deemed a Gotta-Have-It item for value you can count on every day! This pair of St. John's Bay men's mid-rise chino shorts is a worthy addition to your warm-weather wardrobe. Made from cotton twill with comfort stretch technology, this regular-fit style is cut in a mid-length that hits above the knee with multiple pockets at the sides and back to stow your essentials and a button-zip fly. Wear them with your favorite t-shirt and boat shoes.
Front Style: Flat Front
Features: Fly Front, Stretch Fabric, Comfort Waistband
Closure Type: Button, Zipper
Fit: Classic Fit
Pockets: 2 Side Slip Pockets, 2 Back Button Pockets
Rise: Mid Rise
Short Length: Short Length
Fiber Content: 100% Cotton","""Estate Blue Check"" , ""Coastal Gray Dot"" "
Hanes Freshiq Comfortflex Waistband Mens 4 Pack Boxers,$34,"OLD SCHOOL CLASSIC, NEW IMPROVED FIT
We call these our ""best fit"" men's boxers, and we think you'll agree. Made from a soft cotton/polyester blend, they feature a roomier cut and an improved Comfort Flex® waistband that now adjusts to fit you. Cool Comfort® moisture-wicking fabric keeps you feeling cool and comfortable no matter where the day takes you. These men's boxer underwear sets also feature a no-gap fly and a tag-free interior for even more comfort.
# Pieces In Set: 4-Pack
Features: Odor Resistant, Breathable, Multi-Pack, Tag Free, Flat Seams, Comfort Waistband
Fiber Content: 55% Cotton, 45% Polyester
Fabric Description: Woven
Care: Tumble Dry, Machine Wash
Material: Cotton","""Navy Prints"" , ""Tartan Plaid"" , ""Plaid"" "
Collection By Michael Strahan Mens Modern Fit Suit Pants,$80,"Crafted from a wool-blend with stretch, these wrinkle-resistant suit pants from Collection by Michael Strahan to the office or social outings. They are cut in a modern-fit with a comfort waistband, a button-zip fly, and side and back pockets. Wear them with a button-down or a t-shirt.
Front Style: Flat Front
Features: Fly Front, Wrinkle Resistant, Stretch Fabric, Comfort Waistband
Closure Type: Button
Fit: Modern Fit
Pockets: 2 Back Slip Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 52% Wool, 46% Polyester, 2% Spandex
Fabric Description: Woolen
Lining: Unlined
Inseam: 34 In, 30 In, 32 In","""Grey"" "
Van Heusen Comfort Performance Mens Classic Fit Stretch Fabric Wrinkle Free Long Sleeve Dress Shirt,$54.99,"Features: Quick Dry, Wrinkle Resistant, Stretch Fabric, Wrinkle Free
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 48% Tencel Lyocell, 48% Polyester, 4% Elastane
Fabric Description: Broadcloth
Collar: Point Collar
Care: Machine Wash, Dry Flat
Country of Origin: Imported","""White"" , ""Concrete"" , ""Soft Blue"" , ""Cloud Grey"" "
St. John's Bay Printed Super Soft Jersey Mens Classic Fit Short Sleeve Pocket Polo Shirt,$17.99,"Deemed a Gotta-Have-It item for value you can count on every day! This St. John's Bay men's jersey short-sleeve polo shirt will be your new wardrobe go-to. Made with soft cotton-jersey, it has a classic-fit design with one chest pocket and a spread collar. Wear it with chinos and loafers for instant class. 
Closure Type: Button, Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Jersey
Collar: Spread Collar
Care: Machine Wash, Tumble Dry","""Mint Swirl Anchor"" , ""True Navy Shark"" , ""White Navy Geo"" , ""Boston Blue Palm"" "
mutual weave Mens Regular Fit Short Sleeve Plaid Poplin Button-Down Shirt,$27.99,"This mutual weave men's button-down is a smart style staple for social outings. Made from a woven stretch-cotton, this short-sleeve plaid shirt has a point collar and a chest pocket - style it with pants or jeans.
Features: Stretch Fabric
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Snap Pocket
Sleeve Length: Short Sleeve
Apparel Length: 33 Inches
Fiber Content: 97% Cotton, 3% Elastane
Fabric Description: Poplin
Collar: Point Collar
Care: Machine Wash, Line Dry, Tumble Dry
Country of Origin: Imported","""Bonfire Plaid"" , ""Green Small Check"" , ""Khaki Check"" , ""Lt Blue Plaid"" "
Xersion Everultra-Lite Mens Moisture Wicking Workout Pant,$27.99,"Feel equipped for training sessions with this handy pair of Xersion EverUltra™ Lite men's workout pants. Crafted from a lightweight stretch fabric with QuickDri technology and 4-way stretch for all-day comfort, this straight-leg style has a flat front elastic-drawstring waist and side slip pockets. Wear them with your favorite t-shirt.
Front Style: Flat Front
Features: Dri Fit, Moisture Wicking, Quick Dry, Stretch Fabric
Closure Type: Full Elastic, Drawstring
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 87% Polyester, 13% Spandex
Fabric Description: Interlock
Inseam: 29 In
Leg Style: Straight Leg","""Signature Navy"" , ""Black"" "
IZOD Saltwater Stretch Straight Fit Flat Front Chino Pant,$39.99,"With a broken-in feel and a saltwater wash, these straight-fit chinos channel a coastal vibe. The stretch fabric is soft-to-the-touch so these classic pants will feel like everyday is a weekend at the shore.
Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Button
Fit: Straight Fit
Pockets: 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Woven
Inseam: 30 In
Leg Style: Straight Leg
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Cadet Navy"" , ""Pale Khaki"" , ""Cinder Block"" "
adidas 6 Pair Crew Socks Mens,$16.50,"Keep your feet dry and cushioned in these adidas® crew athletic socks with rib-knit cuffs. 
# Pieces In Set: 6 Pair
Features: Cuffed, Cushioned, Stretch Fabric, Reinforced Toe & Heel, Moisture Wicking
Shoe Size Range: 6-12
Fiber Content: 97% Polyester, 3% Spandex
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Gray"" , ""White"" , ""Black"" "
New!Xersion EverAir Mens Crew Neck Short Sleeve T-Shirt Big and Tall,$17.99,"Features: Breathable, Quick Dry
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Sleeve Style: Raglan Sleeve
Apparel Length: 29 Inches
Fiber Content: 56% Polyester, 44% Recycled Polyester
Fabric Description: Mesh
Care: Machine Wash
Certifications And Listings: Everair
Country of Origin: Imported
EverAir technology is the combination of breathability and superior moisture wicking that will keep you cool and dry.","""Brown Heather"" , ""Blue Heather"" "
