Title,Actual Price,Description,Available Colors
Dockers Signature Iron Free Khaki With Stain Defender Mens Big and Tall Classic Fit Pleated Pant,$66,"We call them our signature for a reason. Our signature khakis are the pants you know us for, with iron free technology, added stretch and a flex comfort waistband™ so you look and feel good at all times. We made this pair with our new stain defender — a more sustainable, pfc-free way to protect from stains — and finished it off with our suite of water<less® techniques.
The best-in-class khaki we're known for this fit is straight and relaxed — but never baggy.
Our big & tall sizes feature extended waists, deeper front pockets, back pockets up to half an inch wider for sizes 46 and up, longer inseams for tall sizes and a knee that's positioned correctly.
Front Style: Pleated Front
Features: Fly Front, Stain Resistant, Wrinkle Resistant, Stretch Fabric, Comfort Waistband, Non-Iron
Closure Type: Button & Zipper","""New British Khaki"" , ""Navy Blazer"" , ""Beautiful Black"" , ""Cloud"" , ""Steelhead"" "
Xersion Mens Big and Tall Cargo Short,$45,"For a warm-weather gym essential, try these comfortable Xersion men's big and tall workout shorts. Made from cotton-twill, these mid-length shorts have an elastic-waist and multiple pockets to stow your essentials. Wear them with a t-shirt and hoodie.
Front Style: Flat Front
Closure Type: Full Elastic
Fit: Classic Fit
Pockets: 2 Side Slip Pockets, 2 Cargo Side Pockets
Rise: At Waist
Short Length: Mid Length
Fiber Content: 60% Cotton, 40% Polyethylene
Fabric Description: Twill
Inseam: 10 In
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Heather Gray"" , ""Black"" , ""Dk Heather Gray"" , ""Signature Navy"" "
Akademiks Mens Cargo Short,$25.20,"These Akademiks men's cargo shorts will be your go-to for effortless casual style. Crafted from comfy stretch-cotton, this mid-length style has multiple pockets to stow small essentials and a belted flat front waist with a button-zip fly. Pair it with your favorite tee and sneakers.
Front Style: Flat Front
Features: Fly Front, Water Resistant, Belted, Stretch Fabric
Closure Type: Button, Zipper
Fit: Regular Fit
Pockets: 2 Cargo Side Pockets, 2 Back Slip Pockets, 2 Side Slip Pockets
Rise: At Waist
Short Length: Mid Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Ripstop
Inseam: 11 1/2 In","""Silver"" , ""Black"" "
Haggar®Mens Big and Tall Premium Comfort Classic Fit Flat Front Expandable Waist Dress Pants,$80,"Introducing the premium comfort dress pant, Haggar's new and improved version of America's #1-selling dress pant style. Its enhanced design features the wrinkle-free fabric you know and love, made even more comfortable with additional stretch, plus convenient shirt gripper detail that keeps sharp looks in place. No matter the occasion, our premium comfort dress pant is the perfect choice when you want to look your best.
Front Style: Flat Front
Features: Wrinkle Resistant, Stretch Fabric, Expandable Waist, Wrinkle Free
Closure Type: Button & Zipper
Fit: Regular Fit
Pockets: 2 Back Slip Pockets, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 78% Polyester, 22% Recycled Polyester","""Black"" , ""Med Grey"" , ""Stone"" , ""Blue"" "
Lee® Mens Extreme Motion Straight Fit Tapered Leg Jeans,$39.99,"Jeans designed for the man on the move. Lee’s extreme motion straight leg jean offers a comfortable, flexible waistband that adapts to everyday movement. The extreme motion regular fit straight leg features all the iconic details you know and love from lee® including our authentic five pocket styling, spade pockets, patch label with logo, rivets on the front and cross stitch tacking on the back.
Features: Fly Front, Stretch Fabric
Closure Type: Zipper
Pockets: 2 Back Slip Pockets, 2 Front Slip Pockets, 1 Front Coin Pocket
Rise: Mid Rise
Fiber Content: 69% Cotton, 20% Polyester, 8% Rayon, 3% Spandex
Fabric Description: Denim
Inseam: 32 In, 30 In, 34 In
Care: Machine Wash, Tumble Dry","""Maverick"" , ""Cougar"" , ""Maddox"" , ""Jaxson"" "
St. John's Bay Striped Super Soft Jersey Mens Classic Fit Short Sleeve Pocket Polo Shirt,$24,"Deemed a Gotta-Have-It item for value you can count on every day! This St. John's Bay men's jersey short-sleeve polo shirt will be your new wardrobe go-to. Made with soft cotton-jersey, it has a classic-fit design with one chest pocket and a spread collar. Wear it with chinos and loafers for instant class. 
Closure Type: Button, Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Jersey
Collar: Spread Collar
Care: Tumble Dry, Machine Wash","""Garnet Rose Strp"" , ""Yellow Flower Strp"" , ""Peach Blue Stripe"" , ""Estate Blue Strp"" "
U.S. Polo Assn. Interlock Mens Classic Fit Short Sleeve Polo Shirt,$26.99,"This U.S. Polo Assn. men's short-sleeve polo shirt is the perfect staple for all your sporting and leisure activities. Cut from 100% cotton in a classic-fit, this shirt has a classic spread collar and button closure, complete with the brand's logo embroidered at the front. Team it with shorts or jeans.
Features: Embroidered
Closure Type: Button, Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Fabric Description: Interlock
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""White"" , ""Black"" , ""Teal Blue"" , ""Dark Grey Heather"" "
Levi's® Big & Tall Mens 505™ Regular Fit Jeans,$69.50,"Meet the original zip-fly from 1967, the 505 regular. With its versatile straight leg and classic style, this fit suits all body types and goes with pretty much everything. The original zip fly, first created in 1967, the 505™ Regular Fit Jeans are on of our most popular straight fits and are made for the guy who wants comfort with great style.
Levis Style: 505
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Pockets: 1 Front Coin Pocket, 2 Back Slip Pockets, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 100% Cotton
Fabric Description: Woven
Inseam: 32 In
Care: Machine Wash, Dry Flat","""Stonewash"" , ""Dark Stonewash"" , ""Black"" , ""Nail Loop Knot"" , ""Fremont Drop Shot"" "
"St. John's Bay 9"" Linen Mens Cargo Short",$27.99,"Keep cool while remaining tailored in the heat wearing this pair of men's 9"" chino cargo shorts from St. John's Bay. Cut for a classic-fit, they are made from a breathable, stretch cotton-linen blend with a button-zip fly, side elastic waist details, and refined utility-style pocketing. Wear them with a short-sleeve polo or t-shirt and sneakers.
Front Style: Flat Front
Features: Fly Front
Closure Type: Zipper, Button
Fit: Classic Fit
Pockets: 2 Cargo Side Pockets, 2 Back Button Pockets, 2 Front Slip Pockets
Rise: At Waist
Short Length: Short Length
Fiber Content: 56% Cotton, 42% Linen, 2% Spandex
Fabric Description: Plain Weave","""Moss"" , ""Fitzgerald Tan"" , ""Navy Linen"" , ""Executive Gray"" "
Van Heusen Cool Flex Mens Stretch Fabric Slim Fit Suit Jacket,$280,"Van Heusen's slim-fit men's suit jacket is made from a woven-blend with their cool flex technology for added comfort and mobility. This single-breast blazer has sharp notched lapels and fastens with two buttons - style it with a pair of suit pants and a tee.
Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 1 Chest Slip Pocket, 1 Inside Slip Pocket, 2 Front Flap Pockets
Sleeve Length: Long Sleeve
Fiber Content: 68% Polyester, 29% Rayon, 3% Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester","""Black"" "
Arizona Mens Big and Tall Jogger Short,$29.99,"This pair of men's Arizona cargo shorts from their big and tall collection combine utility and comfort, perfect for your everyday style when the weather heats up. Made from breathable stretch-cotton twill, they have a flat front waistband with a button-zip fly and multiple pockets to store your on-the-go essentials.
Front Style: Flat Front
Features: Fly Front, Adjustable Waist, Stretch Fabric
Closure Type: Drawstring, Faux Zipper
Fit: Classic Fit
Pockets: 2 Side Slip Pockets, 2 Cargo Side Pockets, 2 Back Slip Pockets
Rise: Mid Rise
Short Length: Short Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Twill","""Deep Jadestone"" , ""Black Moonless Nig"" "
Stylus Mens Regular Fit Short Sleeve Supersoft Essential Polo Shirt,$24.99,"Deemed a Gotta-Have-It item for value you can count on every day! Cut for a regular-fit, this men's short-sleeve polo shirt from Stylus is a warm-weather wardrobe essential. It's made from a breathable stretch-jersey with moisture-wicking technology to keep you cool and dry, and it has a spread collar and a three-button closure. Style yours with jeans or chino shorts.
Features: Moisture Wicking
Closure Type: Button, Pullover Head
Fit: Regular Fit
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 94% Polyester, 6% Spandex
Fabric Description: Jersey
Collar: Spread Collar
Care: Machine Wash, Tumble Dry","""Black"" , ""Black Sd"" , ""Keepsake Blue Sd"" , ""Moonless Night"" , ""Agave Green Sd"" , ""Peach Mocha"" , ""Coronet Blue"" , ""Iron Gray"" , ""Bronze Wave Sd"" , ""Brittany Blue"" , ""Summer Bronze"" , ""White"" "
New!IZOD Breeze Big and Tall Mens Classic Fit Short Sleeve Plaid Button-Down Shirt,$44.99,"Casually cool and completely comfortable. With an athletic cut in a lightweight cotton blend that’s both cooling and breathable, this short sleeve, button down wears makes warm weather styling a breeze.
Features: Easy Care, Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 55% Cotton, 45% Polyester
Fabric Description: Woven
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Medieval Blue"" , ""Medieval Blue Chec"" "
St. John's Bay Camp Mens Classic Fit Short Sleeve Button-Down Shirt,$40,"This St. John's Bay men's camp shirt is the perfect style to sport for warm-weather or vacation days. Made from a woven tropical-print fabric, this short-sleeve button-down comes complete with a point collar and a chest pocket. Wear it with chino shorts or jeans.
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 100% Rayon
Fabric Description: Woven
Collar: Point Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Multi Tropical"" , ""Brown Block Print"" , ""Blue Coral Botanic"" , ""Turq Blue Flower"" , ""Turq Tropical"" , ""Arctic Sky Beach"" "
New!Stafford Coolmax Mens Big and Tall Stretch Fabric Classic Fit Suit Jacket,$240,"Front Style: Double Breasted
Features: Stretch Fabric, Lined, Interior Pockets
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Flap Pockets, 1 Inside Button Pocket, 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve
Fiber Content: 55% Linen, 40% Cotton, 5% Tencel Lyocell
Fabric Description: Woolen
Lining: Lined
Lining Material: Acetate
Collar: Notch Lapel
Care: Dry Clean Only
Material: Wool Blend
Country of Origin: Imported","""Stone"" "
Xersion EverAir Mens Short Sleeve Polo Shirt,$19.99,"Deemed a Gotta-Have-It item for value you can count on every day! This Xersion EverAir ® men's short-sleeve polo shirt will be one you'll keep reaching for to stay cool and dry during sports and outdoor activities. Made from a soft, breathable recycled mesh blend with QuickDri technology and 4-way stretch for optimal air flow, this pullover top is cut for a regular-fit with a collar neck and button closure. Wear it with anything from jeans to workout shorts or pants.
Features: Moisture Wicking, Breathable, Quick Dry, Dri Fit
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Sleeve Style: Fitted Sleeve
Apparel Length: 28 Inches
Fiber Content: 56% Polyester, 44% Recycled Polyester","""Teal Lake"" , ""Black Heather"" , ""Navy Heather"" , ""Gray Heather"" , ""Sea Moss"" , ""Orange Melange"" "
Van Heusen Ultra Flex Mens Classic Fit Flat Front Pant,$75,"With stretch fabric & an expandable flex waistband that stretches up to 1/2, these pants were made to move.
Front Style: Flat Front
Features: Stretch Fabric, Non-Iron
Closure Type: Button & Zipper
Fit: Classic Fit
Pockets: 2 Side Slip Pockets, 2 Back Button Pockets
Rise: Mid Rise
Fiber Content: 94% Polyester, 6% Elastane
Fabric Description: Woven
Inseam: 32 In, 30 In, 34 In, 29 In
Leg Style: Straight Leg
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Navy"" , ""Black"" , ""Khaki"" , ""Silver Grey"" "
Van Heusen Cool Flex Mens Stretch Fabric Slim Fit Suit Jacket,$280,"Van Heusen's slim-fit men's suit jacket is made from a stretch woven-blend with their Cool Flex technology for added comfort and mobility. This single-breasted blazer has sharp notched lapels and fastens with two buttons - style it with a pair of suit pants and a tee.
Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 1 Inside Slip Pocket, 1 Chest Slip Pocket, 2 Front Flap Pockets
Sleeve Length: Long Sleeve
Fiber Content: 68% Polyester, 29% Rayon, 3% Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester","""Gray"" "
IZOD Big & Tall Sportflex Waistband Stretch Flat Front Non Iron Chino Pants,$57.99,"Whether you're traveling across the country or across town, these pants will take you there. Ideal for travel, work or play, these lightweight chinos have all-over stretch, including the waistband, so they move with you. The fabric keeps you cool with moisture-wicking technology and the wrinkle-resistant fabric means you can skip the hotel iron.
Front Style: Flat Front
Features: Fly Front, Moisture Wicking, Wrinkle Resistant, Stretch Fabric, Non-Iron
Closure Type: Button & Zipper
Fit: Straight Fit
Pockets: 2 Front Slip Pockets, 1 Back Button Pocket, 1 Back Slip Pocket
Rise: At Waist
Fiber Content: 58% Cotton, 40% Polyester, 2% Spandex","""Gray"" , ""Black"" , ""Beige"" "
Dockers® Big & Tall Classic Fit Easy Khaki Pleated Pants,$50,"It doesn't get easier than these khakis. Not only are they a total classic you can wear with anything — we updated them with stretch and no wrinkle® technology to keep you looking and feeling good at all times.
Front Style: Pleated Front
Features: Fly Front, Stretch Fabric, Comfort Waistband
Closure Type: Button & Zipper
Fit: Classic Fit
Pockets: 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 98% Cotton, 2% Elastane
Fabric Description: Woven
Leg Style: Straight Leg
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Timberwolf"" , ""Black"" , ""Cloud"" , ""Dark Pebble"" "
Dockers® Big & Tall Classic Fit Workday Khaki Smart 360 Flex Flat Front Pants,$66,"Designed for anything, the workday khaki just works, plain and simple. That's because it combines our famous four-way stretch technology with wrinkle-free technology for an easy, and casual style.
Front Style: Flat Front
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Fit: Classic Fit
Pockets: 2 Front Slip Pockets
Rise: At Waist
Base Material: 98% Cotton, 2% Elastane
Fiber Content: 98% Cotton, 2% Elastane
Fabric Description: Elastane
Inseam: 34 In, 29 In, 38 In, 32 In, 36 In, 30 In
Leg Style: Tapered Leg
Care: Machine Wash, Tumble Dry","""Pembroke"" , ""Black"" , ""New British Khaki"" , ""Storm"" , ""Safari Beige"" "
mutual weave Mens Big and Tall Relaxed Fit Flat Front Pant,$39.99,"For an effortless everyday style essential, try this pair of mutual weave men's big and tall mid-rise pants. Made from stretch-cotton, this straight-leg style has a relaxed fit, 5-pocket tailoring, and a button-zip fly. Pair yours with a polo shirt.
Front Style: Flat Front
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Fit: Relaxed Fit
Pockets: 2 Front Slip Pockets, 2 Back Slip Pockets, 1 Front Coin Pocket
Rise: Mid Rise
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Chino
Lining: Unlined
Leg Style: Straight Leg","""Parisian Navy"" , ""Balsam"" , ""Iron"" , ""Classic Tan"" , ""Toasted Coconut"" "
Haggar® Mens Big and Tall Cool 18 Pro Classic Fit Flat Front Expandable Waist Shorts,$49.99,"Our cool 18® pro performance shorts offer built-in UV protection and our ultra-comfortable quick-dry fabric, making them the ideal option for keeping cool when the temperature rises.
Front Style: Flat Front
Features: Moisture Wicking, Quick Dry, Stretch Fabric, Expandable Waist, Uv Protection
Closure Type: Button
Fit: Regular Fit
Pockets: 2 Side Slip Pockets, 2 Back Slip Pockets
Rise: At Waist
Short Length: Mid Length
Fiber Content: 100% Polyester
Fabric Description: Woven
Inseam: 9 1/2 In
Care: Machine Wash, Tumble Dry","""String"" , ""Khaki"" , ""Navy"" , ""Black"" "
J. Ferrar Big and Tall Stretch Ultra Suit Jacket,$220,"Sometimes, you have to bend the rules. That’s why you’ll love the stretch technology woven into these suited essentials. As you move throughout your day, the stretch fabric and lining of the jacket help you maneuver effortlessly from meeting to meeting. The trousers feature an Adjustek™ stretch waistband that can expand up to 2"", so even in the most high-pressure settings, you’ll stay relaxed and comfortable.
 Front Style: Single Breasted
Features: Stretch Fabric, Interior Pockets, Lined
Closure Type: Button
Fit: Classic Fit
Pockets: 1 Chest Slip Pocket, 2 Inside Slip Pockets, 2 Front Slip Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve","""Medium Gray"" "
J. Ferrar Slim Ultra Comfort Mens Slim Fit Easy Care Stretch Fabric Long Sleeve Dress Shirt,$50,"Tailored from stretch cotton-poplin with recycled fabric, this J. Ferrar dress shirt is something you'll always need, regardless of what suit and tie you choose to wear with it. This button-down is complete with a spread collar and button cuffs.
Features: Stretch Fabric, Easy Care
Closure Type: Button
Fit: Slim Fit
Neckline: Collar Neck
Pockets: 1 Inside Coin Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Apparel Length: 32 Inches - Back
Fiber Content: 55% Cotton, 36% Recycled Polyester, 7% Polyester, 2% Spandex
Fabric Description: Poplin","""White"" , ""Black"" "
