Title,Actual Price,Description,Available Colors
St. John's Bay Jersey Big and Tall Mens Regular Fit Short Sleeve Polo Shirt,$17.99,"Deemed a Gotta-Have-It item for value you can count on every day! Tailor your look with comfort and style when wearing this men's polo shirt from St. John's Bay's big and tall collection. It's made from a soft cotton-jersey with recycled fabric, a spread collar, three-button placket, and short sleeves. Wear it with cargo shorts or jeans.
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 34 Inches
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Jersey
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Garnet Rose Stripe"" , ""Estate Blue Stripe"" , ""Miami Blue"" , ""Mint Swirl Anchor"" , ""Lt Sky Heather"" , ""Garnet Rose Eoe"" "
Van Heusen Slim Stain Shield Mens Slim Fit Stretch Fabric Wrinkle Free Long Sleeve Dress Shirt,$29.99,"Effortlessly style Van Heusen's men's dress shirt formally with suit pants, or wear it open over a t-shirt with jeans for a casual look. This long-sleeve button-down is cut for a regular-fit from wrinkle-free, stretch-cotton with recycled fabric for all-day comfort, and it features the brand's Stain Shield technology to keep your look sharp and confident.
Features: Wrinkle Resistant, Stretch Fabric, Stain Resistant, Wrinkle Free
Closure Type: Button
Fit: Slim Fit
Neckline: Collar Neck
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 65% Cotton, 31% Recycled Polyester, 4% Elastane
Fabric Description: Broadcloth","""Black"" , ""White"" , ""Blue Silver"" , ""Navy"" , ""Steel"" "
Stafford Coolmax All Season Ecomade Mens Stretch Fabric Classic Fit Suit Jacket,$210,"This men's stretch suit jacket from Stafford blends style and performance. Designed for all-season wear, this lined single-breasted style is cut for a classic-fit from stretch-wool and has multiple pockets, sharp notch lapels, and a button closure. Pair it with suit pants and a dress shirt.
Front Style: Single Breasted
Features: Stretch Fabric, Interior Pockets, Lined
Closure Type: Button
Fit: Classic Fit
Pockets: 1 Inside Button Pocket, 1 Chest Slip Pocket, 2 Front Flap Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve
Fiber Content: 51% Wool, 47% Polyester, 2% Lycra Spandex
Fabric Description: Woven","""Navy"" "
"Arizona 10 1/2"" Mens Cargo Short",$27.99,"Arizona creates clothing that remains durable and functional through the years, like these men's cargo shorts. Crafted from stretch cotton-poplin, this mid-length casual style has unique utility pocketing with drawstrings for your essentials and a button-zip fly. Pair it with your favorite tee and sneakers.
Front Style: Flat Front
Features: Fly Front, Stretch Fabric
Closure Type: Zipper, Button
Fit: Classic Fit
Pockets: 2 Back Flap Pockets, 2 Cargo Side Pockets, 2 Front Slip Pockets
Rise: At Waist
Short Length: Short Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Twill","""Olive Tree Camo"" , ""Walnut"" , ""Loft Gray"" , ""Moonstruck Sand"" , ""Tennessee Sage"" "
Van Heusen Poplin Mens Regular Fit Easy Care Short Sleeve Dress Shirt,$50,"Stay cool and confident in this easy-care dress shirt from Van Heusen, featuring a short-sleeve design constructed of soft, durable poplin fabric.
Easy-care Construction
Top-fused Spread Collar With Permanent Stays
French Placket
V-Shaped Chest Pocket
Shirttail Hem
Features: Wrinkle Resistant, Easy Care
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 65% Polyester, 35% Cotton","""White"" , ""Cameo Blue"" , ""Flame"" "
Haggar® Mens Premium Comfort Classic Fit Pleated Front Dress Pant,$70,"There is no shortage of comfort here! The hidden expandable waistband in this classic pleat flat front pant stretches up to 3"" so you will look and feel your best all day! Thoughtfully designed with comfort and sustainability in mind. Fabric elements consist of 78% Polyester, 22% Recycled Polyester. Haggar uses Repreve® (a brand of recycled polyester supplied by Unifi), made from collecting and melting down post-consumer plastic water bottles and turning them into new fibers.
Blind Hem
Front Style: Pleated Front
Features: Stretch Fabric, Easy Care, Expandable Waist, Cuffed, Shirt Gripper Waistband
Closure Type: Zipper
Fit: Classic Fit
Pockets: 2 Front Slip Pockets, 2 Back Slip Pockets
Rise: At Waist","""Black"" , ""Charcoal"" , ""Blue"" , ""Med Khaki"" , ""Dark Chocolate"" , ""Med Grey"" , ""Indigo"" "
St. John's Bay Mens Big and Tall Stretch Fabric Pull-On Deck Short,$24.99,"These St. John's Bay men's big and tall long chino shorts are a smart warm-weather essential. Cut from stretch-cotton twill for a mid-rise, they have a flat-front waist, multiple pockets, and a drawstring closure. Style them with a polo shirt or t-shirt.
Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Drawstring
Fit: Regular Fit
Rise: Mid Rise
Short Length: Long Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Twill
Inseam: 10 In, 11 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Signature Navy"" , ""British Khaki"" , ""Executive Gray"" , ""Black"" "
Xersion 9 Inch Mens Mid Rise Basketball Short,$14.99,"Deemed a Gotta-Have-It item for value you can count on every day!
Front Style: Flat Front
Closure Type: Full Elastic
Fit: Straight Fit
Pockets: 2 Side Slip Pockets
Rise: Mid Rise
Short Length: Long Length
Fiber Content: 100% Polyester
Fabric Description: Mesh
Inseam: 9 In
Care: Tumble Dry, Machine Wash
Certifications And Listings: Everair
Country of Origin: Imported","""Cab Red"" , ""Signature Navy"" , ""Highland Gray"" , ""Black"" "
Xersion 7 Inch Mens Workout Shorts,$20,"Deemed a Gotta-Have-It item for value you can count on every day!
Front Style: Flat Front
Closure Type: Full Elastic, Drawstring
Fit: Regular Fit
Pockets: 1 Back Slip Pocket, 2 Side Slip Pockets
Rise: At Waist
Short Length: Short Length
Fiber Content: 100% Polyester
Fabric Description: Twill
Inseam: 7 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Black"" , ""Monument Gray"" , ""Signature Navy"" , ""Cab Red"" , ""Olive Bark"" , ""Teal Lake"" , ""Leisure Green"" , ""Outrageous Orange"" "
Levi's® Men's 514™ Straight Fit Jean - Stretch,$59.99,"Looking for a fit that's not too relaxed and not too straight? You're in luck—the Levi's Men's 514 Straight Jeans hit that sweet spot. With their versatile, streamlined silhouette, they'll look just as good with a tee as they do with a button-up shirt.
Offered in Big & Tall in select finishes 
Levis Style: 514
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Pockets: 2 Front Slip Pockets, 2 Back Slip Pockets, 1 Front Coin Pocket
Rise: Mid Rise
Fiber Content: 98% Cotton, 2% Elastane
Fabric Description: Denim
Inseam: 16 1/2 In
Care: Machine Wash, Tumble Dry","""Midnight"" , ""Native Cali"" , ""Stonewash Stretch"" , ""Ship Yard"" , ""Chiapas"" , ""Burch"" , ""Castilleja"" , ""Cleaner"" , ""Clean Run"" , ""Midnight Worn"" , ""Downriver Flex"" , ""Clouded Grey Mist"" , ""Broken Ways Adv"" , ""Everyday Indigo"" , ""Thornback Adv"" , ""India Ink"" "
Stafford Smart Tech Mens Regular Fit Stretch Fabric Wrinkle Free Long Sleeve Dress Shirt,$60,"Deemed a Gotta-Have-It item for value you can count on every day! Style and performance meet in this smart tech button-down men's Smart Tech dress shirt from Stafford. It's cut for a regular-fit from a recycled stretch-cotton-poplin that's wrinkle-free to keep you cool and confident all day, plus it has a stretch collar. Wear it with suit pants and chukka boots.
Features: Wrinkle Resistant, Stretch Fabric, Stretch Collar, Wrinkle Free
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Apparel Length: 33 Inches - Back","""Orchid Grid"" , ""Orchid Stripe"" , ""Coral"" , ""Blue"" , ""Green Blue"" , ""Grey"" "
Dockers Workday Khaki With Smart 360 Flex Mens Classic Fit Flat Front Pant,$49.99,"Designed for anything, the workday khaki just works, plain and simple. That's because it combines our famous four-way stretch technology with wrinkle-free technology and easy, casual style.
Front Style: Flat Front
Features: Wrinkle Resistant, Stretch Fabric, Wrinkle Free
Closure Type: Button & Zipper
Fit: Classic Fit
Pockets: 2 Front Slip Pockets, 2 Back Button Pockets
Rise: At Waist
Fiber Content: 94% Cotton, 6% Elastane
Fabric Description: Twill
Lining: Unlined
Inseam: 31 In, 29 In, 32 In, 34 In, 30 In, 36 In
Leg Style: Straight Leg
Care: Machine Wash, Tumble Dry","""New British Khaki"" , ""Safari Beige"" , ""Storm"" , ""Black"" , ""Dark Pebble"" , ""Pembroke"" , ""Burma Grey"" "
St. John's Bay Belted Mens Straight Fit Cargo Pant,$58,"These St. John's Bay men's mid-rise cargo pants will be a year-round casual style essential. Made from stretch-cotton, this straight-leg style has a button-zip closure and 5-pocket tailoring. Wear them with a polo shirt or tee.
Front Style: Flat Front
Features: Belted, Stretch Fabric
Closure Type: Button & Zipper
Fit: Straight Fit
Pockets: 2 Cargo Side Pockets, 2 Back Button Pockets, 2 Side Slip Pockets
Rise: Mid Rise
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Canvas
Inseam: 30 In
Leg Style: Straight Leg","""Green Mountain"" , ""Hutton Brown"" , ""Iron"" , ""Signature Navy"" , ""Black"" "
St. John's Bay Essential Oxford Mens Classic Fit Short Sleeve Polo Shirt,$19.99,"Deemed a Gotta-Have-It item for value you can count on every day! For a true style essential, try this St John's Bay men's oxford polo shirt. Made from a recycled stretch-cotton blend, this style has a classic two-button closure and short sleeve. Wear it with chinos and boat shoes. 
Features: Piped
Closure Type: Button, Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 58% Cotton, 39% Recycled Polyester, 3% Spandex
Fabric Description: Pique
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Estate Blue"" , ""Rapture Rose"" , ""Morning Sun"" , ""Tanager Turquoise"" "
Dockers Easy Khaki With Stretch Mens Straight Fit Flat Front Pant,$39.99,"It doesn't get easier than these straight leg khakis. Not only are they a total classic you can wear with anything — we updated them with stretch and wrinkle-free technology to keep you looking and feeling good at all times.
Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Zipper
Fit: Straight Fit
Rise: At Waist
Fiber Content: 64% Cotton, 34% Polyester, 2% Elastane
Fabric Description: Twill
Inseam: 29 In, 32 In, 34 In, 30 In
Leg Style: Straight Leg
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Timberwolf"" , ""Black"" , ""Storm Heather"" , ""Dockers Navy"" , ""Olive Grove"" , ""Cloud"" , ""Dark Pebble"" , ""Burma Grey"" "
New!St. John's Bay Jersey Big and Tall Mens Regular Fit Short Sleeve Pocket Polo Shirt,$17.99,"St. John's Bay jersey polo shirt from their men's big and tall collection is a versatile casual, but tailored staple for your wardrobe. It's made from soft cotton-jersey with recycled fabric in a regular-fit with a spread collar, short sleeves, a chest pocket, and classic three-button fastenings. Pair it with jeans and boat shoes.
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 34 Inches
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Jersey
Collar: Spread Collar
Care: Machine Wash, Tumble Dry","""Charcoal"" , ""Estate Blue"" , ""Black"" "
Shaquille O’Neal XLG Big and Tall Black Stretch Suit Jacket,$179.99,"This suit jacket from Shaquille O'Neal's XLG men's big and tall collection is tailored from woven fabric with stretch for added comfort. Its single-breast design has a classic 2-button closure, a chest welt pocket, side flap pockets, and inner slip pockets. Wear yours as a full suit with matching trousers, or pair it with jeans for casual appeal.
Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Pockets: 1 Chest Slip Pocket, 2 Front Flap Pockets, 1 Inside Slip Pocket
Sleeve Length: Long Sleeve
Fiber Content: 75% Polyester, 22% Viscose, 3% Elastane
Fabric Description: Woven
Lining: Lined","""Black"" "
Stafford Coolmax Mens Big and Tall Stretch Fabric Classic Fit Suit Jacket,$240,"This Stafford men's big and tall Coolmax stretch suit jacket blends style and performance. Cut for a classic-fit from woven stretch-cotton, this lined single-breasted style features 5-pocket tailoring, sharp notch lapels, and a two-button closure. Pair it with suit pants and a button-down shirt.
Front Style: Single Breasted
Features: Stretch Fabric, Lined
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Flap Pockets, 1 Chest Slip Pocket, 1 Inside Slip Pocket, 1 Inside Button Pocket
Sleeve Length: Long Sleeve
Fiber Content: 51% Cotton, 47% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Lined","""Black"" "
adidas Tiro Mens Tapered Track Pant,$50,"These men's adidas track pants were made for training, but they're now a streetwear staple. They are made from moisture-absorbing AEROREADY recycled fabric, so you stay cool and dry throughout your day. And they have an elastic-drawstring waistband, side slip pockets, and ankle zips for easy layering over sneakers. Wear yours with the matching sweatshirt.
Front Style: Flat Front
Features: Exposed Zipper, Drawstring Waist
Closure Type: Full Elastic
Fit: Original Fit
Pockets: 2 Side Zip Pockets
Rise: At Waist
Base Material: 100% Polyester
Fiber Content: 100% Recycled Polyester
Inseam: Average","""White"" , ""Red"" , ""Blue"" , ""Black"" "
Van Heusen Stain Shield Mens Big and Tall Regular Fit Flat Front Pants,$49.99,"These flat-front pants are easy to wear and even easier to keep clean. Stain-resistant fabric repels mishaps when you don't have a chance to, meaning all you have to worry about it is making these pants look great with all your favorite sweaters and button-downs.
Front Style: Flat Front
Features: Stain Resistant
Closure Type: Zipper, Button W/Hook&eye
Fit: Regular Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: Mid Rise
Fiber Content: 90% Polyester, 10% Spandex
Fabric Description: Woven
Inseam: 29 In, 36 In, 32 In, 30 In, 34 In
Leg Style: Straight Leg
Care: Machine Wash, Tumble Dry","""Charcoal Smoke"" , ""Black"" , ""Navy Blazer"" , ""Cedarwood Khaki"" "
Shaquille O'Neal XLG Big and Tall Ribbed Mens Crew Neck Short Sleeve T-Shirt,$24.99,"Slip into this everyday t-shirt from Shaquille O'Neal's XLG big and tall men's collection for a versatile styling option, whether paired with denim or layered under a blazer for a tailored look. This crew neck tee is made from soft cotton-jersey and has a ribbed textured design to elevate its casual appeal.
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Sleeve Style: Fitted Sleeve
Apparel Length: 34 Inches - Front
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Rib
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Sierra Brown"" , ""Black"" , ""Traditional Navy"" , ""White"" , ""Charcoal Smoke"" , ""Bold Yellow"" , ""Guildhall Green"" , ""Bahama Sand"" , ""Classic Stone"" "
Stafford Smart Tech Mens Regular Fit Stretch Fabric Wrinkle Free Long Sleeve Dress Shirt,$70,"This Stafford men's button-down dress shirt is made from a wrinkle-resistant poplin cotton-blend with stretch that ensures a crisp and comfortable look throughout the day. It's cut for a regular-fit and has a stretch collar, a chest slip pocket, and long cuffed sleeves.
Features: Wrinkle Resistant, Stretch Fabric, Wrinkle Free, Stretch Collar
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Apparel Length: 32 Inches - Back
Fiber Content: 67% Cotton, 29% Polyester, 4% Spandex
Fabric Description: Poplin","""Blue Multi Pld"" , ""Coral Check"" , ""Grn Blu Mini Chk"" , ""Orchid Grid"" , ""Grey Eoe Grid"" , ""Orchid Stripe"" , ""Blue Grid"" "
IZOD Mens Short Sleeve Pique Polo Shirt,$15.60,"Features: Stretch Fabric
Closure Type: Pullover Head, Button
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 64% Cotton, 36% Polyester
Fabric Description: Pique
Collar: Button Down Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Burgundy"" , ""Lt Blue"" , ""Hunter"" , ""Red"" , ""Navy"" , ""White"" , ""Black"" "
St. John's Bay Universal Wrinkle Free Easy Care Mens Classic Fit Pleated Pant,$48,"This pair of men's chino-style pants from St. John's Bay will make you want to give your favorite pair of jeans a day (or two) off. Cut from a soft stretch-cotton twill with wrinkle-free technology, these pleated-front pants are cut for a classic-fit and have a button-zip fly, belt loop, and pockets at the sides and back. Wear them with everything from a t-shirt to a button-down with loafers.
Front Style: Pleated Front
Features: Fly Front, Wrinkle Resistant, Stretch Fabric, Wrinkle Free
Closure Type: Button & Zipper
Fit: Classic Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: Mid Rise
Fiber Content: 62% Cotton, 36% Recycled Polyester, 2% Spandex
Fabric Description: Twill
Inseam: 33 In","""Executive Grey"" , ""British Khaki"" , ""Black"" , ""Signature Navy"" "
Dockers Signature Iron Free Khaki With Stain Defender Mens Straight Fit Flat Front Pant,$49.99,"We call them our signature for a reason. Our signature khakis are the pants you know us for, with iron-free technology, added stretch, and a flex comfort waistband™ so you look and feel good at all times. We made this pair with our new stain defender -a more sustainable, pfc-free way to protect from stains-and finished it off with our suite of water<less® techniques.
Front Style: Flat Front
Features: Stain Resistant, Stretch Fabric, Non-Iron, Comfort Waistband
Closure Type: Button & Zipper
Fit: Straight Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 98% Cotton, 2% Elastane
Fabric Description: Twill","""New British Khaki"" , ""Beautiful Black"" , ""Cloud"" , ""Burma Grey"" , ""Navy Blazer"" , ""Dark Pebble"" "
Levi's Big and Tall Mens 550 Tapered Leg Relaxed Fit Jean,$69.50,"A comfortable classic, introduced in 1992. The iconic levi's® 550™ — updated with a relaxed taper leg with more room. We took our bestselling jeans and reinterpreted them with a relaxed fit that narrows down to the ankle.
Levis Style: 550
Features: Fly Front
Closure Type: Button & Zipper
Pockets: 2 Back Slip Pockets, 2 Front Slip Pockets, 1 Front Coin Pocket
Rise: At Waist
Fiber Content: 100% Cotton
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Jean Style: Relaxed Fit Jeans, Tapered Leg Jeans
Country of Origin: Made in US","""Dark Stone"" , ""Stonewash"" , ""Black"" , ""Rinsed"" , ""Cliff"" , ""How We Did It Dx"" , ""Longboards"" "
St. John's Bay Big and Tall Mens Classic Fit Short Sleeve Plaid Button-Down Shirt,$32.99,"Elevate your wardrobe with this St. John's Bay men's big and tall plaid shirt. Made from stretch-cotton poplin, this short-sleeve button-down is cut for a classic-fit with a button-down collar and one chest pocket. Layer it with a jacket and chinos.
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 31 Inches - Back
Fiber Content: 97% Cotton, 3% Spandex
Fabric Description: Poplin, Woven
Collar: Button Down Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Royal Madras Pld"" , ""Navy Chambray"" , ""Sig Navy Vacay"" , ""Blue Captain Wheel"" , ""Estate Blue Boat"" , ""Blue Palm"" , ""Navy Purple Floral"" "
Haggar® The Active Series™ Tailored Fit Solid Blazer,$129.99,"From the active series™ collection, this is the sport coat you never knew you needed and now can’t live without. Designed with stretch that provides the ultimate comfort and moisture-wicking components to keep you cool and dry throughout the day. Not to mention, keep your hands free with the added cell phone pocket, 2 inside slip pockets, and 2 front slip pockets. Now nothing will be holding you back from wherever the day takes you!
Front Style: Single Breasted
Features: Moisture Wicking, Stretch Fabric, Interior Pockets
Closure Type: Button
Fit: Regular Fit
Pockets: 2 Inside Slip Pockets, 1 Inside Cell Phone Pocket, 2 Front Slip Pockets
Sleeve Length: Long Sleeve
Fiber Content: 100% Polyester","""Indigo"" , ""Black"" "
