Title,Actual Price,Description,Available Colors
Stafford Coolmax All Season Mens Stretch Fabric Regular Fit Sport Coat,$129.99,"This Stafford men's Coolmax sport coat is a stylish classic that you'll wear season after season. Cut for a classic-fit from stretch-wool, this lined single-breasted style has multiple pockets, sharp notch lapels, and a two-button closure. Pair it with suit pants and a dress shirt.
Front Style: Single Breasted
Features: Stretch Fabric, Lined
Closure Type: Button
Fit: Regular Fit
Pockets: 2 Front Flap Pockets, 1 Inside Button Pocket, 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Fiber Content: 51% Wool, 47% Polyester, 2% Spandex
Fabric Description: Woolen
Lining: Lined
Lining Material: Polyester","""Black"" , ""Navy"" , ""Gray"" "
Levi's® Men's 505™ Regular Fit Jeans - Stretch,$59.99,"Meet the original zip fly from 1967, the 505™ regular. With its versatile straight leg and classic style, this fit suits all body types and goes with pretty much everything.
Offered in Big & Tall in select finishes
Levis Style: 505
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Pockets: 2 Front Slip Pockets, 2 Back Slip Pockets, 1 Front Coin Pocket
Rise: At Waist
Fiber Content: 99% Cotton, 1% Elastane
Fabric Description: Denim
Inseam: 30 In
Care: Machine Wash, Dry Flat
Jean Style: Regular Fit Jeans, Straight Leg Jeans","""Fly On The Wall"" , ""Feel The Music"" , ""Desert Taupe"" , ""Caraway Stretch"" , ""Olive Night"" , ""Flying Bird"" , ""Golden Top"" , ""Rinsed Stretch"" , ""Cash Stretch"" , ""Clif Stretch"" , ""Durian Tint Overt"" , ""Goldenrod Mid Over"" , ""Rubber Gd"" , ""Hot Fudge"" "
J. Ferrar Ultra Comfort Mens Slim Fit Suit Jacket,$149.99,"Sometimes, you have to bend the rules. That’s why you’ll love the stretch technology woven into these suited essentials. As you move throughout your day, the stretch fabric and lining of the jacket help you maneuver effortlessly from meeting to meeting. The trousers feature an Adjustek™ stretch waistband that can expand up to 2"", so even in the most high-pressure settings, you’ll stay relaxed and comfortable.
 Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 1 Chest Slip Pocket, 1 Inside Button Pocket, 2 Front Flap Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve","""Bright Blue"" "
Haggar ® Cool 18 Pro Classic Fit Flat Front Pant,$70,"These lightweight pants score in every category with four-way stretch fabric, soil release, easy care, UPF protection and a hidden expandable waistband. Stylishly designed with a flat front and classic fit, they can move from the office to the green after hours with ease. And they even feature a waistline shirt gripper to ensure you never look ""undone.""
Front Style: Flat Front
Features: 4-Way Stretch Fabric, Hidden Expandable Waistband Expands 3"" with shirt gripper, No Iron, Moisture Wicking, UPF Protection
Closure Type: Button closure with zipper
Pockets: 2 front off seam pockets, 2 single welt back pockets
Fit: Classic
Rise: At Waist
Fabric Content: 100% Polyester
Fabric Description: Woven","""String"" , ""Toast"" , ""Khaki"" , ""Black"" , ""Charcoal Heather"" , ""Heather Grey"" , ""Navy"" , ""Tan"" , ""White"" "
St. John's Bay Premium Print Mens Classic Fit Short Sleeve Polo Shirt,$28,"Deemed a Gotta-Have-It item for value you can count on every day! This St John's Bay men's polo shirt will be a new favorite in your rotation. Made from a high-performing recycled stretch-cotton blend that's moisture-wicking, quick-drying, and fade-resistant, this tag-free style has a classic two-button closure and short sleeves. Wear it with chinos and boat shoes.
Features: Piped, Moisture Wicking, Quick Dry, Tag Free, Stretch Fabric, Easy Care
Closure Type: Button, Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 58% Cotton, 39% Recycled Polyester, 3% Spandex
Fabric Description: Pique","""Navy Linear Leaf"" , ""Cerulean Ditsy"" , ""Navy Lobster"" , ""Lavender Navy Palm"" , ""Purple Sunfish"" , ""Navy Paisley"" "
Van Heusen Big and Tall Stain Shield Mens Regular Fit Stretch Fabric Long Sleeve Dress Shirt,$39.99,"Tough stains don't stand a chance with Van Heusen's Stain Shield dress shirt. Its extreme stain defense works against water- and oil-based spills—when accidents happen, just rinse with running water. The innovative style is made from soft, quick-drying fabric that features added stretch for even more comfort.
Features: Wrinkle Resistant, Stretch Fabric, Wrinkle Free, Stain Resistant
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 64% Cotton, 32% Recycled Polyester, 4% Elastane
Fabric Description: Broadcloth
Collar: Spread Collar","""Blue Silver"" , ""White"" , ""Black"" , ""Steel"" "
St. John's Bay Mens Big and Tall TempFlex Straight Fit Flat Front Pant,$29.99,"It's time to take a break from your busy day in effortless and comfortable style when wearing this pair of St. John's Bay men's big and tall temp flex slim-fit pants. This flat-front pant is crafted from soft stretch cotton with recycled fabric, so you can look good while doing good for the earth. Pair yours with a classic button-down and sneakers for a cool, laid-back look.
Front Style: Flat Front
Features: Fly Front
Closure Type: Button & Zipper
Fit: Straight Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: Mid Rise
Fiber Content: 58% Cotton, 40% Repreve Recycled Polyester, 2% Spandex
Fabric Description: Twill","""Khaki"" , ""Black"" , ""Dk Charcoal"" , ""Signature Navy"" , ""Dark Olive"" "
St. John's Bay Mens Crew Neck Short Sleeve Pocket T-Shirt,$11.99,"Deemed a Gotta-Have-It item for value you can count on every day! Essential for casual dressing in colors perfect for welcoming warm weather, this crew neck short-sleeve t-shirt from St. John's Bay has a chest pocket and is made from a soft cotton-jersey to keep you comfortable and cool. Wear it with everything from jeans to cargo pants and chinos.
Closure Type: Pullover Head
Fit: Classic Fit
Neckline: Crew Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry","""Fresh Rose"" , ""True Navy"" , ""Mint Swirl"" , ""Yellow"" , ""Aqua Ceramic"" "
IZOD Saltwater Mens Crew Neck Short Sleeve Classic Fit Graphic T-Shirt,$19.99,"Take on weekends at the shore in a classic t-shirt. The crewneck essential is cut from saltwater washed fabric for a soft, broken-in style you'll live in. 
Features: Stretch Fabric, Easy Care
Closure Type: Pullover Head
Fit: Classic Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Jersey
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Cool Swell"" , ""Saltwater Crab"" , ""Fin Games"" , ""Wag Beach"" , ""True Gold"" , ""Toucan Tropics"" , ""Tropic Flamingo"" , ""Snorkel Time"" , ""Get Pickled"" , ""Best By Par"" , ""Wave Rider"" , ""Shark Dive"" "
mutual weave Mens Stretch Fabric Slim Fit Jean,$29.99,"A great pair of denim is a staple piece for every wardrobe, and this men's pair from mutual weave is made to be in your everyday rotation. Constructed from stretch denim for a slim-fit, these jeans are complete with a button-zip fly and 5-pocket tailoring.
Features: Stretch Fabric
Closure Type: Button & Zipper
Pockets: 2 Front Slip Pockets, 1 Front Coin Pocket, 2 Back Slip Pockets
Rise: Mid Rise
Fiber Content: 99% Cotton, 1% Spandex
Fabric Description: Denim
Care: Machine Wash, Tumble Dry
Jean Style: Slim Fit Jeans
Country of Origin: Imported","""Ecru"" , ""Indigo Dk"" , ""Clear Mdlt"" , ""Indigo Rinse"" , ""Yellow Light"" , ""Black Rinse Abrasi"" "
"St. John's Bay Temp Flex 7"" Mens Stretch Fabric Chino Short",$19.99,"This pair of St. John's Bay men's chino shorts is a worthy addition to your warm-weather wardrobe. They are made from a recycled stretch cotton-twill with temp-controlled flex properties to keep you cool and comfortable. In addition, they are cut for a regular-fit in a short length that hits mid-thigh and has multiple pockets to stow your essentials and a button-zip fly. Wear it with your favorite t-shirt and sneakers.
Front Style: Flat Front
Features: Fly Front, Stretch Fabric, Comfort Waistband
Closure Type: Button, Zipper
Fit: Classic Fit
Pockets: 2 Side Slip Pockets, 2 Back Button Pockets
Rise: Mid Rise
Short Length: Short Length
Fiber Content: 58% Cotton, 40% Recycled Polyester, 2% Spandex
Fabric Description: Twill, Woven","""Potomac Blue"" , ""Executive Gray"" , ""Pale Khaki"" , ""Taffy Brown"" "
Stafford Coolmax All Season Ecomade Mens Classic Fit Suit Pants,$110,"Constructed with Stafford's Coolmax technology, this pair of men's suit pants will keep you cool and comfortable throughout the seasons. This timeless tailored pant is made from a stretch wool-blend in a classic-fit with straight legs and features a hook-and-eye with zip closure and side and back pockets. Wear with the matching suit jacket for a complete look.
Front Style: Flat Front
Features: Fly Front, Adjustable Waist
Closure Type: Button, Zipper
Fit: Classic Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 51% Wool, 47% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Lined","""Charcoal"" "
Stylus 5 Pocket Mens Slim Fit Flat Front Pant,$29.99,"To conquer the art of layering, start with a versatile base, like these Stylus men's slim-fit flat front pants. They are crafted from super soft fabric and feature a button-zip fly and 5-pocket detailing. Then, pair yours with everything from a tee and a cardigan to a button-down with a blazer.
Front Style: Flat Front
Features: Fly Front
Closure Type: Button, Zipper
Fit: Slim Fit
Pockets: 1 Front Coin Pocket, 2 Front Slip Pockets, 2 Back Slip Pockets
Rise: At Waist
Fiber Content: 100% Polyester
Fabric Description: Tricot
Inseam: 9 3/4 In","""Dusty Olive"" , ""Gray Umbra"" , ""Charcoal Smoke"" , ""Black"" , ""Blue Nights"" , ""Gold Dust"" , ""Sepia"" , ""Gray Mist"" , ""Brown Wren"" "
Xersion Performance Fleece 10 Inch Mens Big and Tall Workout Shorts,$45,"For a warm-weather gym essential, try these Xersion men's big and tall workout shorts. Made from fleece, these shorts have an elastic-drawstring waist and two side pockets to stow your essentials. Wear them with a t-shirt and hoodie.
Front Style: Flat Front
Closure Type: Drawstring, Full Elastic
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: At Waist
Short Length: Short Length
Fiber Content: 100% Polyester
Fabric Description: Fleece
Inseam: 10 In
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Heather Gray"" , ""Black"" , ""Signature Navy"" , ""Black Camo"" , ""Burgundy Passion"" "
J. Ferrar Ultra Comfort Mens Stretch Fabric Classic Fit Suit Jacket,$149.99,"This men's suit jacket from J. Ferrar is tailored for a classic-fit from a woven-blend with recycled fabric and stretch for ultra comfort. Its single-breast design has a classic 2-button closure, a chest welt pocket, side flap pockets, and an inner slip pocket. Pair with the matching suit pants and a t-shirt for a twist on formalwear.
Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Flap Pockets, 1 Chest Slip Pocket, 1 Inside Slip Pocket, 1 Inside Button Pocket
Sleeve Length: Long Sleeve
Fiber Content: 60% Polyester, 33% Rayon, 7% Lycra Spandex
Fabric Description: Woven
Lining: Lined","""Black"" "
Stafford Mens Big and Tall Plaid Stretch Fabric Classic Fit Sport Coat,$99.99,"Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Pockets: 1 Chest Slip Pocket, 2 Inside Slip Pockets, 1 Inside Button Pocket, 2 Front Flap Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve
Apparel Length: 30 Inches
Fiber Content: 54% Wool, 40% Polyester, 6% Linen
Lining: Lined
Lining Material: Polyester
Collar: Notch Lapel
Care: Dry Clean Only
Material: Polyester Blend
Country of Origin: Imported","""Blue Plaid"" "
Levi's® Mens 541™ Athletic Taper Fit Jean - Stretch,$59.99,"The perfect fit for muscular builds. Our 541™ athletic taper gives you more room in the thigh and seat for comfort and mobility but starts to taper at the knee down to the ankle for a sharp, streamlined aesthetic. The end result? A contemporary look with a relaxed feel with comfort stretch and a slightly tailored finish. This fit is engineered to keep you cool on hot days and warm on cold days with all-season technology.
Levis Style: 541
Features: Ripped
Closure Type: Button & Zipper
Pockets: 1 Front Coin Pocket, 2 Back Slip Pockets, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 97% Cotton, 3% Elastane
Fabric Description: Denim
Care: Machine Wash, Dry Flat","""Castilleja"" , ""Cleaner"" , ""Midnight"" , ""Stealth"" , ""The Rich"" , ""Husker"" , ""Native Cali"" , ""Grey Asphalt"" , ""Black Cactus"" , ""Walter"" , ""Metal Bitter"" , ""Twice As Hard Dx"" , ""Ancient Ways"" , ""Take It All"" "
Xersion Xtreme Mens Crew Neck Short Sleeve T-Shirt Big and Tall,$30,"Every workout wardrobe needs an array of t-shirts like this Xersion Xtreme men's big and tall short-sleeve style. Made from soft cotton-jersey, this pullover printed tee has a classic crew neckline with a contrasting colored trim. Wear it with shorts or pants year-round.
Features: Piped
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Sleeve Style: Fitted Sleeve
Apparel Length: 34 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Lining Material: Cotton
Care: Tumble Dry, Machine Wash","""Mnmnt Gray Ground"" , ""Peace Blue Ground"" , ""Black Ground"" , ""Left Chest Surfer"" , ""Teal Dip Dye"" "
Stafford Mens Hopsack Classic Fit Blazer - Big and Tall,$149.99,"Cut for a classic-fit, this men's blazer by Stafford is essential for tailored looks, or pair it with a t-shirt and jeans for a casual style. This single-breasted blazer from their big and tall collection is made from a stretch wool-blend with a hopsack woven design and has a classic notch lapel with chest, side, and inner pockets.
Features: Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Flap Pockets, 1 Chest Slip Pocket, 1 Inside Button Pocket, 1 Inside Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve
Fiber Content: 52% Wool, 45% Polyester, 3% Spandex
Fabric Description: Woven, Woolen
Lining: Partially Lined","""Gray Heather"" , ""Navy"" , ""Black"" , ""Burgundy"" , ""Charcoal"" "
