Title,Actual Price,Description,Available Colors
"IZOD Saltwater 7"" Mens Stretch Fabric Chino Short",$29.99,"Everyday, easy-going shorts are created for comfortable movement yet tailored for a smooth fit. Crafted from a lightweight stretch fabric that’s both breathable and relaxed, these 4-pocket, flat front shorts have a 7” inseam and forgiving stretch waistband. And the salty wash hints to a worn-in look that will make every day feel like a saturday.
Front Style: Flat Front
Features: Fly Front, Breathable, Stretch Fabric
Closure Type: Zipper, Button
Fit: Classic Fit
Pockets: 2 Front Slip Pockets, 2 Back Button Pockets
Rise: At Waist
Short Length: Mid Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Chino
Inseam: 7 In","""Pale Khaki"" , ""Silver Birch"" , ""Bright White"" , ""Cadet Navy"" "
Hanes Mens Knit Pajama Shorts,$24.75,"Hanes 2 pack Men's Knit lounge short. Features: Hanes Tagless, Comfort flex waistband, Drawstring waist and button fly. Relax in ultimate comfort and style with the Hanes 2 Pack Knit Lounge Shorts. These shorts are perfect for lounging at home, running errands, or kicking back at night.
# Pieces In Set: 2
Features: Tag Free, Multi-Pack, Comfort Waistband, Button Fly
Closure Type: Full Elastic, Drawstring
Pockets: 2 Side Slip Pockets
Fiber Content: 100% Cotton
Fabric Description: Knit
Inseam: 9 In
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Red Black"" , ""Chambray Blue"" , ""Gray Heather Black"" "
St. John's Bay Big and Tall Mens Short Sleeve Camp Shirt,$32.99,"For your next vacation remember to pack this printed men's camp shirt from St. John's Bay's big and tall collection. It's cut for a regular-fit from an airy woven fabric with a spread collar, a chest slip pocket, short sleeves, a side slit hem, and button fastenings. Pair it with chinos or shorts for a perfect, relaxed look.
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 31 Inches - Back
Fiber Content: 100% Rayon
Fabric Description: Slubbed
Collar: Notch Collar
Care: Tumble Dry, Machine Wash","""Brown Block Print"" , ""Blue Coral Botanic"" , ""Navy Jacquard"" , ""Multi Tropical"" "
Wrangler® Mens Stretch Straight Leg Relaxed Fit Jean,$36.99,"These jeans feature all that you would expect from a great pair of denim. Made in a five-pocket construction with a relaxed, comfortable fit. Comes in a mid-rise with a straight leg opening.
Features: Fly Front, Stretch Fabric, Embroidered
Closure Type: Button & Zipper
Pockets: 1 Front Coin Pocket, 2 Back Slip Pockets, 2 Front Slip Pockets
Rise: Mid Rise
Fiber Content: 99% Cotton, 1% Spandex
Fabric Description: Denim
Care: Machine Wash, Tumble Dry
Jean Style: Straight Leg Jeans, Relaxed Fit Jeans
Country of Origin: Imported","""Grey Tint"" , ""Marine"" , ""Knox"" "
Fruit of the Loom Premium Big Mens 3 Pack Boxers,$34,"Fruit of the Loom big man tag-free knit boxers in big man sizes provide a relaxed fit made for total comfort. These tag-free Knit boxers are 100% jersey fabric that feels as soft as your favorite T-shirt. We added to the waist and seat and leg opening to accommodate for fuller midsection. With an exposed waistband for a soft comfortable feel and no pinching and no binding for all day comfort.
# Pieces In Set: 3-Pack
Features: Multi-Pack, Tag Free, Flat Seams, Comfort Waistband
Fiber Content: 100% Cotton
Fabric Description: Knit
Care: Machine Wash
Material: Cotton
Country of Origin: Imported","""Black Gray Red"" "
Xersion Activated Cooling Mens Short Sleeve Polo Shirt,$16.99,"This Xersion men's polo shirt features quick-dry technology to keep you cool and comfortable. It's made from jersey with recycled fabric and has a regular-fit, a spread collar with a button closure, and short raglan sleeves. Wear it with shorts and sneakers.
Features: Quick Dry
Closure Type: Pullover Head, Button
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Sleeve Style: Raglan Sleeve
Apparel Length: 28.5 Inches
Fiber Content: 75% Recycled Polyester, 15% Polyester, 10% Spandex
Fabric Description: Jersey
Collar: Spread Collar
Care: Machine Wash","""Teal Print"" , ""Gray Melange"" , ""Green Melange"" , ""Black"" "
Lee® Mens Extreme Motion Slim Fit Straight Leg Jeans,$39.99,"Lead Gray: 74% Cotton 25% Polyester 1% Spandex
Lee’s extreme motion slim straight-leg jeans have an incredibly comfortable flexible waistband that adapts to your body and are made with innovative power stretch fibers for total motion freedom. These jeans fit lose to the body for a contemporary look and feature a versatile, straight-leg opening. These are the mid-rise, slim fit, supper comfortable jeans you’ve always wanted.
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Pockets: 2 Back Slip Pockets, 2 Front Slip Pockets, 1 Front Coin Pocket
Rise: Mid Rise
Fiber Content: 69% Cotton, 20% Polyester, 8% Rayon, 3% Spandex
Fabric Description: Denim
Inseam: 30 In, 32 In, 34 In","""Zander"" , ""Black"" , ""Maverick"" , ""Cortez"" , ""Trip"" "
St. John's Bay Mens Lined Swim Shorts Big and Tall,$34.99,"These St. John's Bay men's volley shorts are an essential addition for beach or pool days. Crafted from a smooth microfiber, this pair has a comfortable elastic-drawstring waist and multiple pockets. Style with a tee or tank top.
Features: Lined, Uv Protection
Closure Type: Drawstring, Full Elastic
Pockets: 1 Back Flap Pocket, 2 Side Slip Pockets
Fiber Content: 100% Polyester
Fabric Description: Woven
Lining Material: Polyester
Inseam: 10 In, 11 In
Care: Machine Wash, Line Dry
Country of Origin: Imported","""Tanager Turq"" , ""Signature Navy"" , ""Galapagos Green"" , ""Vibrant Orange"" "
J. Ferrar Mens Slim Plaid Classic Fit Sport Coat,$77,"Show off a sharp look with this men�s plaid single-breasted sport coat from J. Ferrar. Cut for a classic-fit, it's made from a soft woven recycled fabric blend with a notch collar, side slip pockets, and one inside slip pocket. Accessorize it with a pocket square in the chest pocket.
Closure Type: Button
Fit: Classic Fit
Pockets: 1 Chest Slip Pocket, 2 Front Flap Pockets
Sleeve Length: Long Sleeve
Apparel Length: 27 Inches
Fiber Content: 90% Polyester, 6% Rayon, 4% Spandex
Fabric Description: Doubleknit
Lining: Unlined
Collar: Notch Lapel
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Tan Coral Pld"" "
Hanes Ultimate 10 Pair Big and Tall Quarter Socks Mens,$19.50,"COMFORT THAT'S MADE TO LAST Experience the ultimate in comfort with these soft and durable Big & Tall men's ankle socks from the Hanes Ultimate® collection. A cushioned foot bottom delivers a comfortable fit, while the stretch fabrication allows you to move with ease. You'll appreciate the smooth comfort toe seam and moisture-wicking and odor-control technologies that keep you feeling fresh and cool throughout the day. Hitting right above the ankle, these men's socks are available in a convenient 10-pack - so you'll always have a pair ready to go.
# Pieces In Set: 10 Pair
Features: Cuffed, Reinforced Heel Support, Stretch Fabric, Moisture Wicking, Reinforced Toe & Heel, Temperature Control, Multi-Pack, Cushioned, Odor Resistant
Shoe Size Range: 12-14
Fiber Content: 48% Cotton, 43% Polyester, 7% Rayon, 1% Nylon, 1% Spandex","""White"" , ""Black"" "
Stafford Super Soft Mens 3 Pack Boxer Briefs,$36,"You'll appreciate this Stafford men's 3-pack of boxer briefs for underwear that provides all-day comfort. Crafted from a super-soft modal-jersey blend with a hint of stretch, this multi-pack includes three pairs of briefs with a slim elastic-waistband to wear under all your looks.
# Pieces In Set: 3-Pack
Features: Multi-Pack, Stretch Fabric, Flat Seams
Fiber Content: 48% Modal, 47% Cotton, 5% Elastane
Fabric Description: Jersey
Inseam: 5 In
Care: Tumble Dry, Machine Wash
Material: Cotton
Country of Origin: Imported","""Burgundy Gray"" , ""Black"" , ""Blue"" , ""Green Black"" "
mutual weave Big and Tall Mens Crew Neck Short Sleeve T-Shirt,$20,"Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Fabric Description: Jersey, Slubbed
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Ombre Blue"" , ""Black"" , ""White"" "
Xersion Mens Workout Shorts,$21.99,"These comfortable Xersion men's mid-rise workout shorts will be your new go-to for the gym or lounging. Made from a soft cotton-knit, these mid-length shorts have an elastic-drawstring waist, and two side pockets to stow your essentials. Pair it with the matching pullover or a t-shirt.
Front Style: Flat Front
Features: Adjustable Waist
Closure Type: Drawstring, Full Elastic
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: At Waist
Short Length: Short Length
Fiber Content: 55% Cotton, 45% Polyester
Fabric Description: Knit
Inseam: 8 In","""Ivory Vapor"" , ""Black"" "
Van Heusen Mens Regular Fit Short Sleeve Button-Down Shirt,$29.99,"Features: Easy Care
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 72% Polyester, 28% Recycled Polyester
Fabric Description: Woven
Collar: Point Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Iron Gate"" "
New!Xersion Mens Crew Neck Short Sleeve Graphic T-Shirt,$13.99,"Features: Tie-Dye
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Sleeve Style: Fitted Sleeve
Apparel Length: 29 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Burgundy Graphic"" , ""Black Graphic"" , ""Grey Dip Dye"" , ""Aop Blue"" , ""Toasted Graphic"" , ""White Graphic"" "
New!Stafford Mens Slim Slim Fit Suit Pants,$100,"Front Style: Flat Front
# Pieces In Set: 1 Pair
Closure Type: Button, Zipper
Fit: Slim Fit
Pockets: 2 Side Slip Pockets, 2 Back Slip Pockets
Rise: At Waist
Apparel Length: 32 Inches
Fiber Content: 55% Linen, 40% Cotton, 5% Tencel Lyocell
Fabric Description: Woven
Lining: Unlined
Inseam: 32 In
Leg Style: Slim Leg
Care: Tumble Dry
Country of Origin: Imported","""Stone"" "
Stafford Coolmax Oxford Mens Regular Fit Long Sleeve Gingham Button-Down Shirt,$44.99,"Deemed a Gotta-Have-It item for value you can count on every day! Style and performance meet in this Stafford Coolmax men's oxford shirt. This long-sleeve button-down is cut for a regular-fit from a recycled cotton-blend in a gingham pattern for a stylish finish and it has a chest pocket. Team it with a pair of suit pants.
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Apparel Length: 32 Inches
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Oxford
Collar: Button Down Collar","""Blue Gingham"" "
New!Arizona Mens Short Sleeve Henley T-Shirt,$21.99,"Closure Type: Button
Fit: Regular Fit
Neckline: Henley Neck
Sleeve Length: Short Sleeve
Apparel Length: 28.5 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Moonbeam"" , ""American Khaki"" , ""Ombre Blue"" , ""Black"" "
Stafford Coolmax Oxford Mens Regular Fit Long Sleeve Plaid Button-Down Shirt,$44.99,"Style and performance meet in this Stafford Coolmax men's oxford shirt. This long-sleeve button-down is cut for a regular-fit from a recycled cotton-blend in a plaid pattern for a stylish finish and it has a chest pocket. Team it with a pair of suit pants.
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Apparel Length: 32 Inches
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Oxford
Collar: Button Down Collar
Care: Tumble Dry, Machine Wash","""Orchid Plaid"" "
Champion Mens Crew Neck Short Sleeve T-Shirt Big and Tall,$15,"Features: Applique, Easy Care
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Apparel Length: 37 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Machine Wash
Country of Origin: Imported","""Peach Grapefruit"" , ""Aqua Crush"" "
Arizona Mens Boxy Fit Short Sleeve Pocket T-Shirt,$21.99,"An essential for your wardrobe and everyday styling, Arizona designed this men's crew neck t-shirt to pair with everything from denim to tailoring. Made from a super-soft cotton-jersey, this short-sleeve tee has a chest patch pocket and is cut for a classic-fit.
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 28 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Ombre Blue"" , ""Burlwood"" , ""Moss Green"" , ""Crema"" , ""Black"" , ""Victorian Red"" , ""Baked Pretzel"" , ""French Bread"" "
Van Heusen® Short-Sleeve Poplin Dress Shirt,$27.99,"Features: Easy Care
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Dobby
Collar: Point Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Black"" "
St. John's Bay Johnny Collar Terry Mens Classic Fit Short Sleeve Pocket Polo Shirt,$17.99,"For a tailored look with a plush texture, you'll appreciate this St. John's Bay men's short-sleeve polo shirt. Made from a soft french terry, this classic-fit style has a johnny collar and a chest pocket - wear it with jeans or chinos.
Closure Type: Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: French Terry
Collar: Johnny Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Rapture Rose"" , ""Signature Navy"" , ""White"" "
New!IZOD Cool Fx Breeze Mens Classic Fit Short Sleeve Button-Down Shirt,$34.99,"Casually cool and completely comfortable. With an athletic cut in a lightweight cotton blend that’s both cooling and breathable, this short sleeve, button down wears makes warm weather styling a breeze.
Features: Easy Care, Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 53% Cotton, 47% Polyester
Fabric Description: Woven
Collar: Button Down Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Medieval Blue Pld"" , ""Velvet Maroon Prnt"" , ""Medieval Blue Prnt"" , ""Deep Forest Pld"" , ""Medieval Blu M Pld"" "
Ely Cattleman Plaid Big and Tall Mens Short Sleeve Western Shirt,$42,"Coming in classic plaid color options with western yokes and pearlized snaps, this Ely Cattleman Western snap up adds some Western flair to any occasion! 
Arc Rating Type: Not_applicable
Features: Easy Care
Arc Thermal Performance Value (atpv): Not_applicable
Closure Type: Snap
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 2 Chest Snap Pockets
Sleeve Length: Short Sleeve
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Woven
Collar: Spread Collar
Care: Machine Wash, Tumble Dry","""Black Plaid"" , ""Navy Plaid"" , ""Turquoise Plaid"" , ""Wine Plaid"" "
JM Haggar Premium Stretch Sharkskin Classic Fit Suit Jacket - Big & Tall,$260,"Elevate your style with the Big & Tall J.M. Haggar Premium Stretch Suit Jacket. Experience exceptional craftsmanship, quality, and flexibility in this handsome two-button suit jacket. Meticulously made from our finest fabric, featuring stretch seamlessly integrated into the fibers, this jacket showcases impeccable attention to detail with a notch lapel, flap pockets, and a fully-lined, piped interior. Versatile and sophisticated, wear it with or without the available matching dress pants for a polished look tailored to your stature.
Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Sleeve Length: Long Sleeve
Fiber Content: 64% Polyester, 34% Viscose, 2% Spandex
Fabric Description: Woven","""Dk Navy"" , ""Med Grey"" "
Stafford Coolmax All Season Oxford Mens Regular Fit Stretch Fabric Wrinkle Free Long Sleeve Dress Shirt,$42.99,"Constructed with Stafford's Coolmax technology, this men's tall long-sleeve dress shirt will keep you cool and comfortable throughout the seasons. This fine checked button-down is made from a wrinkle-free stretch-cotton in a regular-fit with a stretch collar and a chest pocket. Wear it with suit pants and a jacket for a complete look.
Features: Wrinkle Resistant, Stretch Collar, Stretch Fabric, Wrinkle Free
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Apparel Length: 32 Inches - Back
Fiber Content: 62% Cotton, 38% Polyester","""Green Ht"" , ""Coral Ht"" , ""Blue Gingham"" , ""Orchid Plaid"" "
New!Stylus Mens Crew Neck Short Sleeve Pocket T-Shirt,$26,"Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 65% Cotton, 35% Polyester
Fabric Description: Knit, Interlock
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Plum Onyx"" , ""Black"" , ""White"" , ""Royal Sapphire"" "
J. Ferrar Mens Slim Slim Fit Suit Vest,$49.99,"Sometimes, you have to bend the rules. That’s why you’ll love the stretch technology woven into these suited essentials. As you move throughout your day, the stretch fabric and lining of the jacket help you maneuver effortlessly from meeting to meeting. The trousers feature an Adjustek™ stretch waistband that can expand up to 2"", so even in the most high-pressure settings, you’ll stay relaxed and comfortable.
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 2 Front Slip Pockets
Sleeve Length: Sleeveless
Fiber Content: 66% Polyester, 31% Viscose, 3% Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester","""Bright Blue"" "
Stafford Coolmax All Season Ecomade Mens Big and Tall Classic Fit Suit Pants,$130,"Front Style: Pleated Front
Features: Fly Front, Stretch Fabric, Adjustable Waist
Closure Type: Zipper, Button
Fit: Classic Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 51% Wool, 47% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester
Inseam: 32 In
Leg Style: Straight Leg
Care: Dry Clean Only
Material: Wool Blend
Country of Origin: Imported","""Charcoal"" "
Haggar® Mens Cool Right Performance Big and Tall Classic Fit Pleated Pant,$80,"The Coolright� technology from Haggar� enhances these men�s big and tall performance golf pants, making them perfect for tee time. Cut for a classic-fit, they are made from wrinkle-free woven fabric, ensuring your comfort with moisture-wicking and quick-dry properties that keep you cool both on and off the course. And this straight-leg pair has a stretch-waistband, a button-zip fly, a kick pleated front, and side and back pockets.
Front Style: Flat Front
Features: Moisture Wicking, Quick Dry, Comfort Waistband, Stretch Fabric
Closure Type: Button & Zipper
Fit: Classic Fit
Pockets: 2 Front Slip Pockets, 2 Back Button Pockets
Rise: At Waist
Fiber Content: 100% Polyester","""Dark Heather Grey"" , ""Black"" , ""Midnight"" , ""Khaki Heather"" "
Xersion Mens Round Neck Sleeveless Tank Top Plus,$17.99,"Stock up on workout essentials with this Xersion men's plus tank top. Crafted from a soft stretch-jersey, this pullover sleeveless tank has a round neckline and a regular fit - get it in different colors to wear with workout pants or shorts.
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Round Neck
Sleeve Length: Sleeveless
Apparel Length: 33 Inches - Front
Fiber Content: 95% Polyester, 5% Spandex
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Black"" , ""Gray Heather"" , ""Teal Heather"" "
St. John's Bay Performance Big and Tall Mens Classic Fit Long Sleeve Button-Down Shirt,$39.99,"For a true style essential, try this St John's Bay men's big and tall shirt. Made from a woven-stretch fabric, this button-down has a classic-fit with long sleeves and a chest pocket. Wear it with chinos and boat shoes.
Features: Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Fiber Content: 94% Polyester, 6% Spandex
Fabric Description: Woven
Collar: Button Down Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Sig Navy Plaid"" , ""Blue Gingham"" , ""Cerulean Plaid"" , ""Runway Blue Plaid"" "
Arizona Mens Swim Trunks,$23.99,"This printed pair of Arizona men's swim trunks will be a style hit for the pool or beach. Made from a soft woven fabric in a geometric print, these lined swim shorts offer UV protection and have an adjustable elastic-drawstring waistband and side slip pockets. They are perfect to match with a tank or tee.
Features: Uv Protection, Lined
Closure Type: Drawstring, Full Elastic
Pockets: 2 Side Slip Pockets
Fiber Content: 100% Polyester
Fabric Description: Woven
Lining Material: Polyester
Inseam: 6 1/2 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Turq Geo"" , ""Terracotta Geo"" , ""Yellow Tropical"" , ""Desert Sand Swirl"" , ""Blue Tile"" , ""Green Floral"" , ""Black Stripe"" , ""Multi Floral"" "
