Title,Actual Price,Description,Available Colors
Ely Cattleman Retro Solid With Piping Big and Tall Mens Long Sleeve Western Shirt,$61,"This ely cattleman retro solid shirt with piping is full of detail and ready to party!
Arc Rating Type: Not_applicable
Features: Piped, Embroidered
Arc Thermal Performance Value (atpv): Not_applicable
Closure Type: Snap
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 2 Chest Snap Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Woven
Collar: Point Collar
Care: Tumble Dry, Machine Wash","""Black"" , ""White"" "
J.M Haggar® Mens Classic Fit Flat Front Sharkskin Dress Pant,$80,"Hook & Bar with Zipper Closure
Pockets: 2 Front Slip Pockets, 2 Back Button Slip Pockets
Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Zipper
Fit: Classic Fit
Rise: At Waist
Fiber Content: 64% Polyester, 34% Viscose, 2% Spandex
Fabric Description: Woven
Lining: Unlined
Inseam: 29 In, 30 In, 32 In, 34 In, 31 In
Leg Style: Straight Leg
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Chocolate"" , ""Black"" , ""Dark Heather Grey"" , ""Dark Navy"" , ""Med Grey"" , ""Navy"" "
J. Ferrar Extra Tall Mens Regular Fit Easy Care Stretch Fabric Long Sleeve Dress Shirt,$60,"J. Ferrar tailored this extra tall long-sleeve button-down men's shirt with your silhouette in mind. It's cut for a classic-fit from a woven stretch-blend with antimicrobial properties. In addition, it features an all-over geometric pattern as an elevated design, a classic point collar, and button cuffs. Pair with everything from denim to suit pants.
Features: Stretch Fabric, Easy Care, Antimicrobial
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Apparel Length: 35.5 Inches - Back
Fiber Content: 90% Polyester, 10% Spandex
Fabric Description: Woven
Collar: Spread Collar","""Blue Mini Floral"" , ""Green Circle Geo"" "
Steve Harvey Mens Plaid Stretch Fabric Classic Fit Suit Pants,$49.99,"Front style: single pleat. Features: stretch fabric. Closure type: button,zipper. Fit: classic fit. Pockets: 2 side slip pockets, 2 back button pockets. Rise: at waist. Fiber content: 83% polyester 15% rayon 2% spandex. Fabric description: woven. Lining: unlined. Inseam: 32 in, 34 in. Leg style: straight leg. Care: dry clean only. Material: polyester. Country of origin: vietnam.
Front Style: Pleated Front
Features: Stretch Fabric, Fly Front
Closure Type: Button W/Hook&eye
Fit: Classic Fit
Pockets: 2 Side Slip Pockets, 2 Back Button Pockets
Rise: Low Rise
Apparel Length: 43 Inches
Fiber Content: 83% Polyester, 15% Rayon, 2% Spandex
Fabric Description: Woven","""Light Beige"" "
Cubavera Two-Tone Tropical Mens Regular Fit Short Sleeve Button-Down Shirt,$60,"Sometimes the best floral is subtle floral. Dressed up enough to wear around town, this Cubavera shirt is perfect for every casual occasion and it's always a hit on vacation. Jacquard fabrication weaves a raised pattern into the fabric to create intricate texture and a classic fit finishes the shirt with a relaxed cut that's fuller through the chest and waist. This short sleeve button-down features a point collar and chest pocket.
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 55% Linen, 45% Cotton
Fabric Description: Woven","""Allure Blue"" , ""Navy Blazer"" , ""Lantana"" "
J. Ferrar Ultra Comfort Mens Stretch Fabric Slim Fit Suit Jacket,$190,"Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 2 Front Flap Pockets, 1 Inside Slip Pocket, 1 Inside Button Pocket, 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve
Fiber Content: 63% Polyester, 33% Viscose, 4% Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester
Collar: Notch Collar
Care: Dry Clean Only
Material: Polyester Blend
Country of Origin: Imported","""Mid Blue Dogbone"" "
Levi's® Mens 559™ Eco Ease Relaxed Straight Fit Jeans - Stretch,$59.99,"Levis Style: 559
Features: Fly Front, Stretch Fabric, Non-Iron
Closure Type: Button & Zipper
Pockets: 2 Front Slip Pockets, 1 Front Coin Pocket, 2 Back Slip Pockets
Rise: Mid Rise
Fiber Content: 99% Cotton, 1% Elastane
Fabric Description: Denim
Inseam: 30 In
Care: Machine Wash, Line Dry
Jean Style: Relaxed Fit Jeans, Straight Leg Jeans
Country of Origin: Imported","""Thrifted Grey"" "
Hanes Unisex Adult Long Sleeve Hoodie,$48,"Features: Hooded, Drawstring
Closure Type: Pullover Head
Fit: Classic Fit
Neckline: Hooded Neck
Pockets: 1 Front Kangaroo Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 80% Cotton, 20% Polyester
Fabric Description: Fleece
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""White"" , ""Parchment"" , ""Anchor Slate"" , ""Black"" , ""Concrete Gray"" , ""Crimson Fall"" , ""Cypress Green"" , ""Deep Forte Blue"" , ""Mauve"" , ""Mint"" , ""New Railroad Gray"" "
Collection By Michael Strahan Tonal Tie,$34,"The Michael Strahan Tonal Tie adds a pop of color to your outfit with vibrant charm. Made from durable polyester, this tie features a striking color that stands out in any crowd. Perfect for summer events and casual gatherings, it pairs well with a light grey suit and a white dress shirt for a fresh, stylish ensemble.
Measurements: 17 Length/Inches, 5 Width/Inches
Base Material: 73% Polyester, 27% Silk
Lining Material: Polyester
Care: Spot Clean
Tie Width: Classic Width Tie
Country of Origin: Imported","""Black"" , ""Navy"" , ""Purple"" , ""Orchid"" "
Novelty Mens Crew Neck Short Sleeve Regular Fit Anime Dragon Ball Z Graphic T-Shirt,$15.99,"Anime appreciators will enjoy having this graphic t-shirt in their wardrobe for off-duty looks. Crafted from 100% cotton in a regular-fit, this men's short-sleeve tee has a crew neckline and a Dragon Ball Z graphic. Style it with sweatpants or jeans.
Character: Dragon Ball Z
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Filling Content: 100% Polyester
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Navy Heather"" "
Ely Cattleman Plaid Mens Long Sleeve Western Shirt,$41,"Authentic western wear at its best, this long sleeve plaid shirt will take you from the work week straight into the weekend!
Arc Rating Type: Not_applicable
Features: Easy Care
Arc Thermal Performance Value (atpv): Not_applicable
Closure Type: Snap
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 2 Chest Snap Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Woven
Collar: Spread Collar
Care: Machine Wash, Tumble Dry","""Black Plaid"" , ""Blue Plaid"" , ""Brown Plaid"" , ""Red Plaid"" "
St. John's Bay Grass Safari Hat Mens Cowboy Hat,$21.99,"Features: Adjustable Straps
Base Material: 100% Straw
Lining: Partially Lined
Lining Material: Cotton, Polyester
Care: Spot Clean
Brim Width: 5 Inch
Country of Origin: Imported",
Haggar The Active Series™ Highland Mens Slim Fit Flat Front Pant,$75,"This Active Series™ slim fit pant offers durable comfort and style. Crafted in 78% Rayon, 18% Nylon, and 4% Elastane. We've got you covered with new design details that include a wider belt loop and higher TEX thread for reinforced seams. The comfort of the premium flex waistband allows up to 1""on your mid-section for movement and flexibility throughout the day.
Front Style: Flat Front
Features: Fly Front, Moisture Wicking, Comfort Waistband, Stretch Fabric
Closure Type: Button & Zipper
Fit: Slim Fit
Pockets: 2 Back Slip Pockets, 1 Front Coin Pocket, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 78% Rayon, 18% Nylon, 4% Elastane","""Charcoal Heather"" , ""Black"" , ""Khaki Htr"" "
Ely Cattleman Western Rodeo Mens Long Sleeve Western Shirt,$68,"Our team logo shirt looks sharp but wears easy! Made with a poly-cotton blend and available in 3 colors.
Arc Rating Type: Not_applicable
Features: Easy Care
Arc Thermal Performance Value (atpv): Not_applicable
Closure Type: Snap
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 2 Chest Snap Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Woven
Collar: Point Collar
Care: Machine Wash, Tumble Dry","""Black"" , ""Red"" , ""White"" "
Haggar Mid-Length Single Breasted Brushed Twill Mens Lightweight Topcoat,$250,"This sophisticated single-breasted full length all year-round top coat ensures coverage and warmth while you enjoy a night out on the town or as you commute into the office. This garment is intended to be worn over a suit or layer over your favorite tailored look. Featuring two interior pockets, a quilted lining, three button front closure and back vent.
Features: Vented Back
Closure Type: Button
Pockets: 2 Inside Slip Pockets
Sleeve Length: Long Sleeve
Warmth Factor: Lightweight
Outerwear Length: Mid
Fiber Content: 46% Polyester, 26% Acrylic, 13% Rayon, 8% Nylon, 4% Wool, 3% Other 5% Or Less
Fabric Description: Twill","""Navy"" , ""Black"" , ""Charcoal"" , ""Camel"" "
Hanes Mens Long Sleeve Hoodie,$28,"Features: Drawstring, Hooded
Closure Type: Pullover Head, Button
Fit: Classic Fit
Neckline: Hooded Neck
Pockets: 1 Front Kangaroo Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Fitted Sleeve
Fiber Content: 60% Polyester, 30% Cotton, 10% Rayon
Fabric Description: Woven
Care: Tumble Dry
Country of Origin: Imported","""Black"" , ""Ath Navy Pe Hthr"" , ""Blue Jay Pe Hthr"" , ""Oregano Pe Hthr"" , ""Sndlwd Rd Pe Hthr"" , ""Silverstone Htr"" "
Savane Limitless Stretch Mens Slim Fit Flat Front Pant,$80,"Made from a woven stretch fabric, this flexible men�s pant from Savane keeps you comfortable all day. It�s cut for a slim-fit with a button-zip fly, multiple pockets, and slim legs. Wear it with a polo shirt or button-down for an elevated look.
Front Style: Flat Front
Features: Fly Front, Stretch Fabric
Additional Information: Inseam Gussets
Closure Type: Hook & Eye, Button & Zipper
Fit: Slim Fit
Fiber Content: 78% Viscose, 19% Nylon, 3% Elastane
Fabric Description: Woven
Leg Style: Slim Leg
Care: Machine Wash, Tumble Dry
Owned & Founded: Latinx Owned/Founded
Country of Origin: Imported","""Navy"" , ""Black"" , ""Gray"" , ""Khaki"" "
Hanes Mens Big Crew Neck Long Sleeve 2-pc. Pant Pajama Set,$45,"# Pieces In Set: 2
1st Piece Description: Top
1st Piece Apparel Length: 30.5 Inches
1st Piece Fabric: Knit
1st Piece Fiber Content: 60% Cotton, 40% Viscose
1st Piece Care: Machine Wash
2nd Piece Description: Pants
2nd Piece Closure Type: Full Elastic
2nd Piece Inseam: 31 In
2nd Piece Pockets: 2 Side Slip Pocket(s)
2nd Piece Fabric: Knit
2nd Piece Fiber Content: 100% Cotton
2nd Piece Care: Machine Wash
Features: Adjustable Waist, Tag Free, Easy Care, Button Fly
Fabric Description: Knit
1st Piece Neckline: Crew Neck","""Grey"" , ""Sky Captain"" "
Levi's Mens Hooded Sherpa Lined Removable Hood Midweight Field Jacket,$160,"Features: Hooded, Removable Hood, Sherpa Lined, Removable Lining
Closure Type: Snap, Zipper
Pockets: 2 Front Slip Pockets, 1 Inside Cell Phone Pocket, 2 Chest Snap Pockets
Sleeve Length: Long Sleeve
Warmth Factor: Midweight
Outerwear Length: Mid
Fiber Content: 100% Cotton
Fabric Description: Canvas
Filling Content: 100% Polyester
Lining Material: Polyester
Coat Style: Denim Jackets, Work Jackets, Field Jackets, Utility Jackets
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Olive"" , ""Black"" , ""Worker Brown"" "
IZOD American Chino Mens Straight Fit Flat Front Pant,$59.50,"Front Style: Flat Front
Features: Wrinkle Free
Closure Type: Button & Zipper
Fit: Straight Fit
Pockets: 2 Back Button Pockets, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 100% Cotton
Fabric Description: Twill
Lining: Unlined
Inseam: 32 In, 31 In, 34 In, 29 In, 30 In
Leg Style: Straight Leg
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Black"" "
Van Heusen Mens Spread Collar Long Sleeve Stretch Dress Shirt - Extra Slim,$44.99,"Features: Stretch Fabric, Stretch Collar
Closure Type: Button
Fit: Slim Fit
Neckline: Collar Neck
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 64% Cotton, 32% Polyester, 4% Elastane
Fabric Description: Broadcloth
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Gun Metal"" , ""Gray Heather"" , ""Asteral Green"" "
Dickies® Short Sleeve Coverall,$44.99,"Dickies’ Short Sleeve Coverall is our best-selling lightweight coverall with a roomy fit for comfort and easy movement. Durable, yet breathable, polyester/cotton poplin fabric is treated with a stain-release finish. A heavy-duty nylon, two-way front zipper has concealed snaps at the waist and neck. Great coverage for greasy, grimy, dirty jobs. Extended sizes are available.
Style: 33999
Generous fit in shoulders and chest
5 oz. Poplin, 65% Polyester/35% Cotton
Elastic-waist insets expand for added comfort
Chest pockets with snaps
Left pocket secured by button
Large back pockets
Concealed snaps prevent zipper snags
Arc Rating Type: Not_applicable","""Dark Navy"" , ""Black"" , ""Gray"" , ""Khaki"" "
Opposuits Mens Slim Fit King Of Clubs Blazer,$80,"KING OF CLUBS: Stack the deck against them and have a winning look! King of Clubs is a fun crazy print that will help you stand out. a daring look for those who want to look good and don't take themselves too seriously!
Front Style: Single Breasted
Closure Type: Button
Fit: Slim Fit
Pockets: 2 Front Flap Pockets
Sleeve Length: Long Sleeve
Fiber Content: 100% Polyester
Fabric Description: Woven
Lining: Fully Lined
Lining Material: Polyester
Collar: Notch Collar
Care: Machine Wash, Dry Clean Only","""Multi"" "
J.M. Haggar™ Men's Classic Fit Micro Herringbone Suit Jacket,$149.99,"An undeniable essential, our j. M. Haggar herringbone classic fit suit jacket features a 2 button front, notched lapel, center vent, 4-sleeve buttons and flap pockets. Blended with 64% polyester, 34% viscose and 2% elastane for incredible stretch and recovery. Pair this with the coordinating suit pant for the perfect look.
Front Style: Single Breasted
Features: Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Pockets: 1 Chest Slip Pocket, 1 Inside Slip Pocket, 2 Front Flap Pockets
Sleeve Length: Long Sleeve
Fiber Content: 64% Polyester, 34% Viscose, 2% Elastane
Fabric Description: Herringbone
Lining: Fully Lined","""Navy"" "
Lee® Extreme Comfort Men's Straight Fit Khaki Pants – Big and Tall,$58,"Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Button & Zipper
Fit: Straight Fit
Pockets: 2 Front Slip Pockets, 2 Back Slip Pockets
Rise: At Waist
Base Material: 100% Cotton
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Woven
Inseam: 30 In, 32 In, 34 In
Leg Style: Straight Leg
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Stone"" "
Levi's® Men's Crew Neck Short Sleeve Graphic T-Shirt,$19.99,"Soft cotton logo tee from Levi’s adds some shimmer to your laidback looks with a rivet-style batwing logo.
crewneck
short sleeves
cotton
washable
imported
Fit: Classic Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Tumble Dry
Country of Origin: Imported","""Black"" "
Mens Short Sleeve Americana Spongebob Graphic T-Shirt,$24,"Celebrate the 4th of july in style with our officially licensed graphic t-shirt. Our adult short sleeve tee is lightweight, soft and durable; perfect for everyday wear.
Character: Spongebob
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Fiber Content: 50% Cotton, 50% Polyester
Fabric Description: Knit
Care: Machine Wash
Material: Cotton Blend
Country of Origin: Imported","""Athletic Heather"" "
New!Hanes Moves Mens Crew Neck Sleeveless Tank Top,$21,"Engineered with peached interlock fabric, this men's performance tank boasts an incredibly soft feel. 4-way stretch means you’re getting a fit that moves as freely as you do, while moisture-wicking technology keeps you cool and comfortable. The design game is strong here, with wide self-fabric details at the neck and armholes, all neatly tied together with flatlock stitching. And guess what roomy armholes give you space to maneuver without any hassle.
Features: Moisture Wicking
Closure Type: Pullover Head
Fit: Fitted
Neckline: Crew Neck
Sleeve Length: Sleeveless
Apparel Length: 29 Inches
Fiber Content: 86% Polyester, 14% Spandex
Fabric Description: Jersey","""Black"" , ""Tubing Grey"" "
Dockers Mens Lined Midweight Car Coat,$180,"Features: Hanger Loop On Back, Lined
Closure Type: Button
Pockets: 2 Side Slip Pockets, 1 Inside Cell Phone Pocket
Sleeve Length: Long Sleeve
Warmth Factor: Midweight
Apparel Length: 34 Inches
Outerwear Length: Mid
Fiber Content: 74% Polyester, 18% Wool, 4% Acrylic, 4% Other 5% Or Less
Fabric Description: Woven
Filling Content: 100% Polyester
Lining Material: Nylon
Coat Style: Car Coats, Overcoats, Wool Blend Coats, Topcoats
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Camel"" , ""Char Herringbone"" "
New!Xersion Mens Short Sleeve Polo Shirt,$27.99,"Features: Quick Dry
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 28.5 Inches - Front
Fiber Content: 88% Polyester, 12% Spandex
Fabric Description: Plain Weave
Collar: Notch Collar
Care: Machine Wash, Tumble Dry
Material: Polyester
Country of Origin: Imported","""Flagstone"" , ""French Gray"" "
Ely Cattleman Western Mens Long Sleeve Western Shirt,$70,"Embroidered with eagles, this traditional western shirt lets you show off your American pride. With contrast piping on the yokes and a classic snap front, this shirt is all-American at its best.
Arc Rating Type: Not_applicable
Features: Embroidered, Piped
Arc Thermal Performance Value (atpv): Not_applicable
Closure Type: Snap
Fit: Classic Fit
Industry: Construction
Neckline: Collar Neck
Pockets: 2 Chest Snap Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Woven","""Black"" , ""White"" "
Levi's 511 Slim Fit Pant – Stretch Mens Slim Pant,$59.99,"Think of this modern slim with room to move as not-so-skinny skinny jeans. (If you want the style, but not the feeling, this is a great alternative.) with a streamlined fit that’s narrow through the seat and thigh, the 511™ slim is perfectly calibrated to look good with everything—without looking like you’re trying too hard.
Front Style: Flat Front
Levis Style: 511
Features: Stretch Fabric, Fly Front
Closure Type: Button & Zipper
Fit: Slim Fit
Pockets: 2 Front Slip Pockets, 1 Front Coin Pocket, 2 Back Slip Pockets
Rise: Low Rise
Fiber Content: 67% Cotton, 31% Polyester, 2% Elastane
Fabric Description: Twill","""Nightwatch Blue"" "
Dickies 874 Flex Twill Mens Big and Tall Stain Resistant Original Fit Workwear Pant,$37.99,"For work pants that have you covered no matter what your job entails, try these Dickies men's big and tall workwear pants crafted from a woven cotton-blend that's moisture wicking, stain resistant, and wrinkle resistant. Cut for an original-fit, the flat front pants have a straight-leg silhouette, a button-zip fly, and front and back pockets.
Front Style: Flat Front
Features: Easy Care, Moisture Wicking, Stain Resistant, Wrinkle Resistant
Closure Type: Button, Zipper
Fit: Original Fit
Industry: Construction
Pockets: 2 Back Slip Pockets, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Woven","""Charcoal"" "
Exact Fit Wallet,$36,"This Exact Fit wallet is a handy and compact carry-all for your small essentials. Made from metal, this small rectangular hardside wallet is able to hold up to 12 cards with expandable elastic for quick access, and it has RFID blocking for data protection and an elastic strap to hold cash.
Wallet Type: Front Pocket
Features: Rfid Blocking
Card Capacity: 12 Slots
Metal Color: Multicolor
Measurements: 6.7 Length/Inches, 4.53 Width/Inches
Base Material: 100% Metal
Care: Wipe Clean
Country of Origin: Imported","""Carbon Fiber"" , ""Black"" "
Ely Cattleman Stripe Mens Long Sleeve Western Shirt,$41,"Wear this Ely Cattleman western snap shirt with your favorite jeans for a look that gets you out the door at a moment's notice!
Arc Rating Type: Not_applicable
Features: Easy Care
Arc Thermal Performance Value (atpv): Not_applicable
Closure Type: Snap
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 2 Chest Snap Pockets
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 65% Polyester, 35% Cotton
Fabric Description: Woven
Collar: Spread Collar
Care: Machine Wash, Tumble Dry","""Black Stripe"" , ""Blue Stripe"" , ""Burgundy Stripe"" , ""Navy Stripe"" "
Levi's® Mens Tall Midweight Denim Jacket,$89.50,"An emblem of the pioneering spirit, the trucker jacket is a levi’s original that’s made history. Our iconic, instantly recognizable jean jacket has been a symbol of individual self-expression for decades. It’s also a perfect in-between layer that looks just as good over a tee or under a coat.
Features: Stretch Fabric
Closure Type: Button
Pockets: 2 Chest Button Pockets
Sleeve Length: Long Sleeve
Warmth Factor: Midweight
Outerwear Length: Mid
Fiber Content: 99% Cotton, 1% Elastane
Fabric Description: Denim
Coat Style: Denim Jackets
Collar: Point Collar","""Last Night Big"" "
Levi's Mens Classic Fit Short Sleeve Printed Button-Down Shirt,$44.99,"Some things never go out of style. A button-up shirt is one of them. This short-sleeve classic standard fit shirt features a crisp point collar, a single chest pocket (with the levi's® red tab™, naturally) and a familiar silhouette.
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Fabric Description: Poplin
Collar: Point Collar
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Naval Academy"" , ""Morganite Vines"" "
