Title,Actual Price,Description,Available Colors
mutual weave Big and Tall Mens Regular Fit Long Sleeve Button-Down Oxford Shirt,$37.99,"This men's big and tall shirt from mutual weave is tailored from soft stretch-cotton for classic everyday style. Cut for an athletic-fit; this long-sleeve button-down has one chest slip pocket. Pair yours with jeans or chinos.
Features: Stretch Fabric
Closure Type: Button
Fit: Athletic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Apparel Length: 29.5 Inches - Back
Fiber Content: 93% Cotton, 7% Spandex
Fabric Description: Woven, Oxford
Collar: Point Collar
Care: Machine Wash, Tumble Dry","""White"" , ""Iron"" , ""Ombre Blue"" "
St. John's Bay Mens Big and Tall Stretch Fabric Linen Blend Cargo Short,$34.99,"St. John's Bay designed this pair of men's big and tall cargo shorts with warm tempratures and function in mind. They are made from a breathable, stretch linen-cotton blend in a classic-fit with a button-zip fly and utility-style pocketing. Wear them with a polo or short-sleeve button-down shirt with sneakers.
Front Style: Flat Front
Features: Fly Front, Stretch Fabric
Closure Type: Zipper, Button
Fit: Classic Fit
Pockets: 2 Back Button Pockets, 2 Front Slip Pockets
Rise: Mid Rise
Short Length: Long Length
Fiber Content: 56% Cotton, 43% Linen, 1% Spandex
Fabric Description: Linen
Inseam: 11 In, 10 In","""Moss"" , ""Navy Linen"" , ""Fitzgerald Tan"" , ""Executive Gray"" "
Van Heusen Mens Regular Fit Stretch Fabric Wrinkle Free Long Sleeve Dress Shirt,$44.99,"Deemed a Gotta-Have-It item for value you can count on every day!
Features: Wrinkle Resistant, Stretch Fabric, Wrinkle Free, Stretch Collar
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Sleeve Style: Cuffed Sleeve
Fiber Content: 61% Cotton, 34% Recycled Polyester, 5% Elastane
Fabric Description: Broadcloth
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""New Lavender"" , ""Pale Pink"" , ""Rose Multi"" "
adidas Mens Big and Tall Mid Rise Workout Shorts,$26.25,"This pair of adidas men's mid-rise workout shorts will be a comfy go-to for active days. Cut from 100% cotton, these mid-length shorts have an elastic-waist, side slip pockets, and a design featuring the brand's signature stripes and logo. Team them with a tank top or t-shirt and sneakers.
Front Style: Flat Front
Closure Type: Full Elastic
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: Mid Rise
Short Length: Mid Length
Fiber Content: 100% Cotton
Fabric Description: Jersey
Inseam: 7 In
Care: Tumble Dry, Machine Wash","""Black"" , ""Dark Blue"" "
Xersion EverAir Big and Tall Mens Short Sleeve Polo Shirt,$21,"This Xersion EverAir ® men's big and tall short-sleeve polo shirt will be one you'll keep reaching for to stay cool and dry during sports and outdoor activities. Made from a soft, breathable recycled mesh blend with QuickDri technology and 4-way stretch for optimal air flow, this pullover top is cut for a regular-fit with a collar neck and button closure. Wear it with anything from jeans to workout shorts or pants.
Features: Breathable, Quick Dry
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Sleeve Style: Raglan Sleeve
Apparel Length: 29 Inches
Fiber Content: 56% Polyester, 44% Recycled Polyester
Fabric Description: Mesh","""Navy Heather"" , ""Black Heather"" , ""Gray Heather"" , ""Cabaret Red Htr"" , ""Burgundy Passion"" , ""Strong Blue Htr"" , ""Sea Moss"" "
Stafford Signature Smart Wool Mens Classic Fit Suit Jacket,$270,"Style this Stafford Signature Smart men's suit jacket over a t-shirt with jeans, or pair it with the matching suit pants for a full look perfect for a formal occasion. Cut for a classic-fit from a woven stretch-wool, this single-breasted blazer has wrinkle-resistant properties to keep you sharp, a notch lapel, two-button closure, and traditional pocketing for your necessities.
Front Style: Single Breasted
Features: Wrinkle Resistant, Stretch Fabric, Comfort Waistband, Interior Pockets, Lined
Closure Type: Button
Fit: Classic Fit
Pockets: 1 Chest Slip Pocket, 2 Front Flap Pockets, 1 Inside Button Pocket
Sleeve Length: Long Sleeve
Fiber Content: 96% Wool, 4% Lycra Spandex","""Gray"" "
Van Heusen Stainshield Big and Tall Mens Regular Fit Short Sleeve Button-Down Shirt,$37.99,"Features: Stain Resistant, Wrinkle Resistant, Stretch Fabric, Wrinkle Free
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 65% Cotton, 31% Polyester, 4% Elastane
Fabric Description: Woven
Collar: Point Collar
Care: Machine Wash
Country of Origin: Imported","""Black Iris"" "
New!St. John's Bay Premium Stretch Mens Classic Fit Short Sleeve Polo Shirt,$17.99,"Deemed a Gotta-Have-It item for value you can count on every day! This St John's Bay men's polo shirt will be a new favorite in your rotation. Made from a high-performing recycled stretch-cotton blend that's moisture-wicking, quick-drying, and fade-resistant, this tag-free style has a classic two-button closure and short sleeves. Wear it with chinos and boat shoes.
Features: Tag Free, Moisture Wicking, Easy Care, Quick Dry, Stretch Fabric
Closure Type: Pullover Head, Button
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 58% Cotton, 39% Recycled Polyester, 3% Spandex
Fabric Description: Pique","""Eggplant Htr"" , ""Dark Evergreen Htr"" , ""Buckthorn Brn Htr"" , ""Midnight Teal Htr"" "
New!IZOD Mens Jogger Pant,$28.80,"Front Style: Flat Front
Closure Type: Full Elastic, Drawstring
Fit: Regular Fit
Pockets: 1 Back Slip Pocket, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 96% Polyester, 4% Spandex
Fabric Description: Woven
Inseam: 29 1/2 In
Leg Style: Cuffed Leg
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Navy"" , ""Stone Cold"" "
mutual weave Mens Short Sleeve Seersucker Camp Shirt,$27.99,"Designed to keep you looking effortlessly cool, this mutual weave men�s short-sleeve seersucker camp shirt is�an understated addition to your wardrobe. It's made from breathable cotton dobby fabric in a regular-fit with a notch collar, chest slip pocket, and button closure. Pair it with shorts and sneakers for an on-trend look
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 33 Inches
Fiber Content: 100% Cotton
Fabric Description: Dobby
Collar: Notch Collar
Care: Machine Wash, Tumble Dry","""Aqua Slate"" , ""Moss"" , ""White"" , ""Tobacco Brown"" , ""India Ink"" "
Stafford Coolmax All Season Ecomade Mens Big and Tall Classic Fit Suit Pants,$130,"Whether worn with a blazer and button-down or paired with a polo, these suit pants by Stafford are the perfect style to wear from the office to a casual dinner with friends through all seasons. Cut for a regular-fit, they are made from a woven, stretch wool-blend with recycled fabric and their CoolMax technology with an adjustable waistband, a button-zip fly, and side and back pockets.
Front Style: Flat Front
Features: Fly Front, Adjustable Waist
Closure Type: Zipper, Button
Fit: Classic Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 51% Wool, 47% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Lined","""Charcoal"" "
Levi's® Mens 569™ Loose Straight Fit Jeans - Stretch,$59.99,"Our designers challenged themselves to get the same looks we all love but using less water in the finishing stage. That’s why Levi’s developed more than 20 innovative techniques that do just that: use less of our world’s precious natural resource. Through 2019, 69% of Levi’s bottoms were made waterless.
Offered in Big & Tall in select finishes
Dark Chipped is not a Waterless fabrication
Levis Style: 569
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Pockets: 2 Back Slip Pockets, 2 Front Slip Pockets, 1 Front Coin Pocket
Rise: Mid Rise
Fiber Content: 99% Cotton, 1% Elastane
Fabric Description: Denim","""Black"" , ""Day Run"" , ""Crosstown"" , ""Never Give You Up"" , ""Catch My Drift"" "
"Arizona 8"" Mens Jogger Short",$29.99,"Perfect for an off-duty weekend look that also pairs well in the office for a casual day, these men's shorts by Arizona are an essential piece for your warm-weather wardrobe. Made from soft stretch-cotton twill, they have a comfortable elastic-drawstring waistband and side and back pockets for your small necessities.
Front Style: Flat Front
Features: Stretch Fabric, Drawstring Waist
Closure Type: Drawstring, Full Elastic
Fit: Classic Fit
Pockets: 2 Front Slip Pockets, 1 Back Slip Pocket
Rise: At Waist
Short Length: Short Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Twill
Inseam: 8 In","""Deep Jadestone"" , ""Black Moonless Nig"" , ""Lazy Gray"" , ""Rose Quartz"" "
"Arizona Mens 5"" Active Jogger Short",$29.99,"Your casual wardrobe needs these Arizona Jean Co. men's active jogger shorts. They're made from a stretch fabric for a classic-fit and feature a flat front, an elastic-drawstring waist, two side zip pockets, and a short length. Style them with t-shirts and sneakers for an everyday look.
Front Style: Flat Front
Closure Type: Drawstring, Full Elastic
Fit: Classic Fit
Pockets: 2 Side Zip Pockets
Rise: At Waist
Short Length: Short Length
Fiber Content: 88% Polyester, 12% Spandex
Fabric Description: Plain Weave
Inseam: 5 In
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Silver Pine"" , ""Burlwood"" , ""Black"" , ""French Bread"" , ""Moss Green"" "
St. John's Bay Mens Board Shorts,$27.99,"These St. John's Bay men's volley shorts are an essential addition for beach or pool days. Crafted from a smooth microfiber, this pair has a comfortable elastic-drawstring waist and multiple pockets. Style with a tee or tank top.
Closure Type: Full Elastic, Drawstring
Pockets: 1 Back Flap Pocket, 2 Side Slip Pockets
Fiber Content: 100% Polyester
Fabric Description: Microfiber
Inseam: 7 In
Care: Machine Wash, Line Dry
Country of Origin: Imported","""Navy"" , ""Tanager Turq"" , ""Galapagos Green"" , ""Vibrant Orange"" "
Akademiks Mens Cargo Short,$22.80,"These Akademiks men's cargo shorts will be your go-to for effortless casual style. Crafted from comfy stretch cotton-poplin, this mid-length style has multiple pockets to stow small essentials and an elastic-drawstring waist. Pair it with your favorite tee and sneakers.
Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Drawstring, Full Elastic
Fit: Regular Fit
Pockets: 2 Cargo Side Pockets, 2 Back Zip Pockets, 1 Side Zip Pocket, 2 Side Slip Pockets
Rise: At Waist
Short Length: Mid Length
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Poplin
Inseam: 11 In","""British Khaki"" , ""Black"" "
Gold Toe Athletic Sport Bonus Pack 8 Pair No Show Socks Mens,$22,"This 8-pack of men's no-show socks from Gold Toe is made from a soft, stretch-knit fabric reinforced for comfort and protection. The breathable, moisture-wicking fabric makes them perfect to wear in boots or at home to avoid the cold floors.
# Pieces In Set: 8 Pair
Features: Stretch Fabric, Multi-Pack, Moisture Wicking, Bonus Packs
Shoe Size Range: 6-12 1/2
Fiber Content: 76% Cotton, 21% Polyester, 2% Nylon, 1% Spandex
Fabric Description: Yarn Dyed Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""White"" , ""Black"" "
St. John's Bay Mens Poplin Pajama Shorts,$18.75,"These St. John's Bay men's pajama shorts are perfect for a restful night's sleep or relaxing at home making them a must-have in your nighttime wardrobe. Made from cotton poplin, the pajama shorts feature and adjustable waist, a button closure, and two side slip pockets. Complete the comfy look with a soft t-shirt and slippers.
Features: Adjustable Waist
Closure Type: Button
Pockets: 2 Side Slip Pockets
Apparel Length: 30 Inches
Fiber Content: 60% Cotton, 40% Spandex
Fabric Description: Poplin
Inseam: 9 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Blue Stripe"" , ""Aqua Plaid"" , ""Red Anchor"" , ""Blue Lighthouse"" "
Van Heusen Cool Flex Mens Stretch Fabric Slim Fit Suit Pants,$120,"For an effortlessly tailored look, pair these men's suit pants from Van Heusen with a t-shirt and denim jacket. Made from a woven stretch-blend with the brand's Cool Flex technology to keep you comfortable, this dress pant is cut for a slim-fit. And they are complete with a hook-and-eye with a zip closure, belt loops, and side and back pockets.
Front Style: Flat Front
Features: Stretch Fabric
Closure Type: Button
Fit: Slim Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: Mid Rise
Fiber Content: 68% Polyester, 29% Rayon, 3% Spandex
Fabric Description: Woven
Lining: Unlined
Inseam: 32 In, 30 In, 29 In","""Gray"" "
St. John's Bay Performance Mens Classic Fit Short Sleeve Polo Shirt,$21.99,"This St. John's Bay men's classic-fit short-sleeve polo shirt is constructed with moisture-wicking and quick-dry properties for all-day performance. It's made from soft stretch-jersey with a spread collar, three-button placket, and a side slit hem. Cut for a classic-fit, it's stylish enough to wear everyday. 
Features: Stretch Fabric, Quick Dry, Moisture Wicking
Closure Type: Button, Pullover Head
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 92% Polyester, 8% Spandex
Fabric Description: Jersey
Collar: Spread Collar
Care: Machine Wash, Tumble Dry","""Rose Leaf"" , ""Blue Flag"" , ""Blue Wide Stripe"" , ""Rose Placed Strp"" , ""Estate Blue Golf"" , ""Sig Navy Tropical"" , ""Boston Blue Sd"" , ""Rapture Rose Wht"" "
adidas Mens Big and Tall Workout Shorts,$30,"Throw this pair of adidas men's workout shorts into the mix for on-trend active days. Crafted from soft cotton-fleece, these mid-length shorts have an elastic-waist, side slip pockets, and a design featuring the brand's signature stripes and logo. Team them with a tank top or t-shirt and sneakers.
Front Style: Flat Front
Closure Type: Full Elastic
Fit: Regular Fit
Pockets: 2 Side Slip Pockets
Rise: At Waist
Short Length: Mid Length
Fiber Content: 78% Cotton, 22% Polyester
Fabric Description: Fleece
Inseam: 10 In
Care: Machine Wash, Tumble Dry","""Black"" , ""Medium Grey Htr"" , ""Legend Ink"" , ""Semi Lucid Blue"" "
Lee® Big and Tall Mens Extreme Motion Relaxed Fit Jeans,$48.99,"Made with extreme flexibility in mind, this mid rise style is an all American favorite loaded with our best selling Extreme Motion features. The Extreme stretch fabric makes bending, crouching, stretching and moving extremely comfortable. The stretch waistband comfortably flexes as you move with hidden gussets offering extra room where men need it most. Features a relax fit in a mid rise with a straight leg design.  Closure is zip fly with button closure.
Features: Stretch Fabric
Closure Type: Button & Zipper
Pockets: 2 Back Slip Pockets, 2 Front Slip Pockets, 1 Front Coin Pocket
Rise: At Waist
Fiber Content: 69% Cotton, 20% Polyester, 8% Rayon, 3% Spandex
Fabric Description: Denim
Inseam: 34 In, 32 In, 30 In","""Maverick"" , ""Maddox"" "
Stafford Dry + Cool Bonus Pack Mens 5 Pack Boxer Briefs,$40,"This 5-pack of Stafford men's boxer briefs will be an essential addition to your wardrobe. Made from soft stretch cotton-jersey with quick-dry and moisture-wicking properties to help you stay fresh and dry while wearing, this multi-pack includes five pairs of boxers with a slim elastic-waistband. Wear them underneath all your everyday looks.
# Pieces In Set: 5-Pack
Features: Moisture Wicking, Quick Dry, Multi-Pack, Stretch Fabric, Bonus Packs
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Jersey
Care: Tumble Dry, Machine Wash
Material: Cotton
Country of Origin: Imported","""Blue"" , ""Black Gray"" "
Arizona Mens Advance Flex 360 Bootcut Jeans,$29.99,"Deemed a Gotta-Have-It item for value you can count on every day! This pair of Arizona men's Advance Flex 360 bootcut jeans will be a new versatile favorite to express your style. Crafted from soft stretch-cotton, this pair of denim is cut for a regular-fit with a button-zip fly and 5-pocket tailoring style with your favorite t-shirt or plaid shirt.
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Pockets: 1 Front Coin Pocket, 2 Back Slip Pockets, 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 73% Cotton, 21% Polyester, 5% Rayon, 1% Elastane
Fabric Description: Denim
Care: Machine Wash, Tumble Dry
Jean Style: Bootcut Jeans, Regular Fit Jeans
Country of Origin: Imported","""Blk Rinse"" "
Stafford Coolmax Mens Classic Fit Suit Pants,$110,"For an effortlessly tailored look, pair these men's suit pants from Stafford with a t-shirt and the matching suit blazer. Made from a stretch wool-blend with the brand's Coolmax technology to keep you cool and comfortable, this dress pant is cut for a classic-fit with a straight-leg, complete with a hook-and-eye with a zip closure, belt loops, and side and back pockets.
Front Style: Pleated Front
Features: Fly Front, Stretch Fabric, Adjustable Waist
Closure Type: Button, Zipper
Fit: Classic Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 51% Wool, 47% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Unlined","""Black"" "
New!Arizona Mens Advance Flex 360 Bootcut Jean,$29.99,"Deemed a Gotta-Have-It item for value you can count on every day!
Features: Stretch Fabric
Closure Type: Button & Zipper
Pockets: 2 Front Slip Pockets, 1 Front Coin Pocket, 2 Back Slip Pockets
Rise: Mid Rise
Fiber Content: 66% Cotton, 19% Repreve Recycled Polyester, 8% Rayon, 5% Recycled Cotton, 2% Spandex
Fabric Description: Denim
Care: Tumble Dry, Machine Wash
Jean Style: Bootcut Jeans
Country of Origin: Imported","""Lt Wash"" "
Stafford Mens Pajama Shorts,$24,"These Stafford men's pajama shorts will be a comfy year-round sleep essential. Crafted from a soft cotton-jersey with a drawstring waist and two slip pockets, this style will pair well with your favorite pajama top and slippers.
Features: Stretch Fabric
Closure Type: Drawstring
Pockets: 2 Side Slip Pockets
Fiber Content: 95% Cotton, 5% Spandex
Fabric Description: Jersey
Inseam: 9 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported
For child’s safety, garment should fit snugly. This garment is not flame resistant. Loose-fitting garment is more likely to catch fire.","""Seagull"" , ""Black"" , ""Gray Heather"" , ""Navy Heather"" , ""Olive Plaid"" "
IZOD Big and Tall Mens Cooling Classic Fit Short Sleeve Plaid Button-Down Shirt,$38.99,"Casually cool and completely comfortable. With an athletic cut in a lightweight cotton blend that’s both cooling and breathable, this short sleeve, button down wears makes warm weather styling a breeze.
Features: Cooling, Stretch Fabric
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 55% Cotton, 45% Polyester
Fabric Description: Woven
Collar: Button Down Collar
Care: Machine Wash
Country of Origin: Imported","""Bright Cobalt"" , ""Blue Cantrell"" , ""Wild Rose"" , ""Medieval Blue"" , ""Bachelor Button"" "
New!Mens Short Sleeve Stitch Jersey,$30.80,"Character: Stitch
Closure Type: Button
Fit: Regular Fit
Neckline: Round Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Polyester
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Navy"" "
Hanes Mens Straight Sweatpant,$28,"These straight-leg men's sweatpants from Hanes is made from soft cotton-jersey with an easy-to-wear pull-on elastic waistband and side slip pockets. Pair this wardrobe essential with a t-shirt or sweatshirt for a casual look.
Front Style: Flat Front
Closure Type: Full Elastic
Fit: Regular Fit
Pockets: 2 Front Slip Pockets
Rise: At Waist
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Jersey
Lining: Unlined
Inseam: 29 In
Leg Style: Straight Leg
Care: Machine Wash, Tumble Dry","""Light Steel"" , ""Black"" , ""Navy"" , ""Charcoal Heather"" "
Stafford Coolmax Mens Classic Fit Suit Vest,$100,"Ideal for wearing over a collared shirt or tee, this classic-fit suit vest from Stafford's men's collection is tailored from a stretch wool-blend with their Coolmax technology for comfortable styling. It has a button-front closure, side welt pockets, a satin-like back design, and an adjustable d-ring back closure for your perfect fit. Pair with a suit jacket and pants for a complete look.
Features: Moisture Wicking, Lined
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Slip Pockets
Sleeve Length: Long Sleeve
Fiber Content: 51% Wool, 47% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester","""Black"" "
Burnside Mens Long Sleeve Swim Shirt,$23.99,"This Burnside men's graphic long-sleeve swim shirt is a cool style perfect for vacation or beach days. Made from a soft stretch-knit with quick-dry properties, this tee also comes with a striped palm tree design on the front. Wear it with swim trunks.
Features: Quick Dry, Stretch Fabric
Closure Type: Pullover Head
Sleeve Length: Long Sleeve
Fiber Content: 90% Polyester, 10% Spandex
Fabric Description: Knit
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""White"" , ""Heather Charcoal"" , ""Heather Grey"" , ""Blue"" "
IZOD Big and Tall Mens Classic Fit Short Sleeve Polo Shirt,$32.99,"Cut for a classic-fit to pair with chinos or jeans effortlessly, this men's big and tall IZOD short-sleeve polo shirt is a perfect everyday style. Made from a lightweight stretch-knit with moisture-wicking properties to keep you dry and comfortable, this shirt also has a spread collar and a button closure.
Features: Moisture Wicking
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Knit
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Peacoat"" , ""Blue Revival"" , ""Bright White"" , ""Real Red"" , ""Black"" "
