Title,Actual Price,Description,Available Colors
Hanes Fresh I Q Comfortsoft Mens 4 Pack Boxer Briefs,$34,"Hanes® men’s boxer briefs are crafted from stretchable cotton for move-with-you comfort. Built with a ComfortFlex® waistband, the pinch-free style allows you to move freely and easily. FreshIQ™ advanced odor protection eliminates foul odors so you can remain fresh throughout the day. A no-ride-up design and Tagless® interior are just a few reasons to love this flexible style. Available in a convenient assorted color 4-pack, giving you even more comfortable options.
# Pieces In Set: 4-Pack
Features: Odor Resistant, Multi-Pack, Tag Free, Comfort Waistband, Fly Front
Fiber Content: 100% Cotton
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Material: Cotton","""Assorted"" "
Hanes Mens Big Knit Pajama Shorts,$27,"Hanes 2 pack Men's Knit lounge short. Features: Hanes Tagless, Comfort flex waistband, Drawstring waist and button fly. Relax in ultimate comfort and style with the Hanes 2 Pack Knit Lounge Shorts. These shorts are perfect for lounging at home, running errands, or kicking back at night.
# Pieces In Set: 2
Features: Tag Free, Comfort Waistband, Button Fly
Closure Type: Full Elastic, Pullover Head
Pockets: 2 Side Slip Pockets
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Knit
Inseam: 9 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Chambray Blue"" , ""Blue Gray Heather"" , ""Red Black"" , ""Gray Heather Black"" "
Van Heusen Slim Mens Moisture Wicking Slim Fit Short Sleeve Plaid Button-Down Shirt,$29.99,"Keep your look tailored and sharp with Van Heusen's men's plaid shirt. This short-sleeve button-down is cut for a slim-fit from a moisture-wicking stretch-cotton to keep you fresh and it has a point collar. Try wearing yours with jeans or chinos.
Features: Stretch Fabric, Moisture Wicking
Closure Type: Button
Fit: Slim Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 72% Cotton, 24% Nylon, 4% Elastane
Fabric Description: Woven
Collar: Point Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Insignia Blue"" "
mutual weave Mens Regular Fit Short Sleeve Button-Down Utility Shirt,$27.99,"Add this mutual weave men's short-sleeve utility shirt for effortless day-to-day style in warmer temps. Crafted from 100% cotton, this button-down has a spread collar and two chest pockets - wear it with jeans or your favorite shorts.
Closure Type: Button
Fit: Regular Fit
Pockets: 2 Chest Button Pockets
Sleeve Length: Short Sleeve
Apparel Length: 28 Inches - Back
Fiber Content: 100% Cotton
Fabric Description: Woven
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Mambo Melon"" , ""Puritan Blue"" "
Jockey Cotton Mens 4 Pack Boxer Briefs,$16.19,"# Pieces In Set: 4-Pack
Features: Multi-Pack, Tag Free
Fiber Content: 100% Cotton
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Material: Cotton
Country of Origin: Imported","""Navy Gray Wine"" , ""White"" "
St. John's Bay Essential Striped Oxford Mens Slim Fit Short Sleeve Polo Shirt,$19.99,"For a true style essential, try this St John's Bay men's oxford polo shirt. Made from a recycled stretch-cotton blend, this style has a classic two-button closure and short sleeve. Wear it with chinos and boat shoes.
Features: Stretch Fabric
Closure Type: Button, Pullover Head
Fit: Slim Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 58% Cotton, 39% Recycled Polyester, 3% Spandex
Fabric Description: Pique
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Tonal Blue Strp"" , ""Estate White Strp"" , ""Blue Rose Strp"" , ""Estate Rose Strp"" , ""Miami Blue Stripe"" , ""Miami Yellow Strp"" "
New!Mens Short Sleeve WWE Stone Cold Graphic T-Shirt,$15.99,"Features: Easy Care
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Black"" "
Van Heusen Mens Regular Fit Short Sleeve Polo Shirt,$24.99,"Features: Quick Dry, Moisture Wicking, Uv Protection
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 44% Polyester, 44% Recycled Polyester, 12% Spandex
Fabric Description: Knit
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Blue Shadow Hthr"" "
Haggar® Mens Big and Tall Classic Fit Flat Pleated Denim Pant,$80,"These lightweight stretch denim pants score in every category with elastane stretch fabric, the easy care of cotton/poly blend, and a hidden expandable waistband. Stylishly designed with a flat front and classic fit, they can move from the office to the weekend after hours with ease.
Front Style: Pleated Front
Features: Stretch Fabric, Fly Front, Expandable Waist
Closure Type: Button & Zipper
Fit: Classic Fit
Pockets: 2 Back Slip Pockets
Rise: At Waist
Fiber Content: 63% Cotton, 36% Polyester, 1% Spandex
Fabric Description: Elastane
Lining: Unlined
Inseam: 32 In, 34 In, 30 In, 29 In
Leg Style: Straight Leg","""Medium Wash"" "
Stafford Signature Smart Wool Mens Classic Fit Suit Vest,$110,"Front Style: Single Breasted
Features: Wrinkle Resistant, Comfort Waistband, Lined
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Slip Pockets
Sleeve Length: Sleeveless
Fiber Content: 96% Wool, 4% Lycra Spandex
Fabric Description: Woven
Lining: Lined
Lining Material: Polyester
Care: Dry Clean Only
Material: Wool Blend
Country of Origin: Imported","""Mid Blue"" "
Shaquille O'Neal XLG Big and Tall Mens Regular Fit Long Sleeve Striped Button-Down Shirt,$39.99,"Perfect for style versatility, wear this men's striped button-down from Shaquille O'Neal XLG's big and tall collection with jeans and sneakers for a casual day or suit pants and oxford for a formal, office look. Cut for a regular-fit from woven stretch-cotton, it has a spread collar, long sleeves, button cuffs, and a curved hem for easy layering.
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Long Sleeve
Fiber Content: 77% Cotton, 21% Polyester, 2% Spandex
Fabric Description: Plain Weave
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Green Stripe"" , ""White Stripe"" "
PGA TOUR Big and Tall Mens Short Sleeve Polo Shirt,$46.80,"Ideal for a day out on the course, this PGA Tour short-sleeve polo shirt from their men's big and tall collection marries style and function. Crafted from a stretch fabric and cut for a classic-fit, the shirt features a spread collar, moisture wicking properties, and UV protection.
Features: Stretch Fabric, Moisture Wicking, Easy Care, Uv Protection
Closure Type: Pullover Head, Button
Fit: Classic Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Sleeve Style: Fitted Sleeve
Apparel Length: 12 Inches
Fiber Content: 92% Polyester, 8% Elastane
Fabric Description: Knit
Collar: Spread Collar
Care: Tumble Dry, Machine Wash","""Bright White"" , ""Della Robbia Bl"" "
Arizona Advance Flex 360 Big and Tall Mens Straight Leg Jean,$44.99,"Engineered for comfort and flexibility, these Arizona Jean Co. Advance Flex 360 men's big and tall denim jeans are a wardrobe essential made with a stretch cotton-blend. They feature a straight-leg silhouette, a flat front with a mid-rise, a button-zip fly, and front and back slip pockets.
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Pockets: 2 Back Slip Pockets, 1 Front Coin Pocket, 2 Front Slip Pockets
Rise: Mid Rise
Fiber Content: 99% Cotton, 1% Elastane
Fabric Description: Denim
Inseam: 32 In, 30 In
Care: Tumble Dry, Machine Wash
Jean Style: Straight Leg Jeans
Country of Origin: Imported","""Med Indigo"" "
Collection By Michael Strahan Mens Classic Fit Suit Pants,$80,"Crafted from a wool-blend with stretch, these wrinkle-resistant suit pants from Collection by Michael Strahan to the office or social outings. They are cut in a classic-fit with a comfort waistband, a button-zip fly, and side and back pockets. Wear them with a button-down or a t-shirt.
Front Style: Flat Front
Features: Fly Front, Wrinkle Resistant, Comfort Waistband
Closure Type: Zipper, Button W/Hook&eye
Fit: Classic Fit
Pockets: 2 Side Slip Pockets, 2 Back Button Pockets
Rise: At Waist
Fiber Content: 52% Wool, 46% Polyester, 2% Spandex
Fabric Description: Woolen
Lining: Unlined
Inseam: 30 In, 32 In, 34 In
Leg Style: Straight Leg","""Blue"" "
Stafford Coolmax All Season Ecomade Mens Big and Tall Stretch Fabric Classic Fit Suit Pants,$130,"Constructed with Stafford's Coolmax technology, this pair of men's big and tall suit pants will keep you cool and comfortable throughout the seasons. This timeless tailored pair of straight-leg pants is made from a stretch wool-blend in a classic-fit and features an adjustable waist, multiple pockets, and a button with a hook-and-eye and zip closure. Wear them with the matching suit jacket for a complete look.
Front Style: Pleated Front
Features: Fly Front, Stretch Fabric, Adjustable Waist, Lined
Closure Type: Button W/Hook&eye, Zipper
Fit: Classic Fit
Pockets: 2 Back Button Pockets, 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 51% Wool, 47% Polyester, 2% Spandex
Fabric Description: Woven
Lining: Partially Lined","""Navy"" "
Hanes Ecosmart Mens Short Sleeve Polo Shirt,$24,"It's as comfortable as your favorite t-shirt but it's classy enough to wear anywhere.
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 50% Cotton, 45% Polyester, 5% Recycled Polyester
Fabric Description: Jersey
Collar: Spread Collar
Care: Tumble Dry
Country of Origin: Imported","""Kelly Green"" , ""Ash"" , ""Black"" , ""Cardinal"" , ""Carolina Blue"" , ""Charcoal Heather"" , ""Dp Forest"" , ""Deep Red"" , ""Dp Royal"" , ""Light Blue"" , ""Lght Steel"" , ""Maroon"" , ""Navy"" , ""Orange"" , ""Purple"" , ""White"" , ""Yellow"" "
New!mutual weave Mens Short Sleeve Pullover Sweater,$29.99,"Features: Piped
Closure Type: Pullover Head, Button
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Sleeve Style: Fitted Sleeve
Apparel Length: 27.5 Inches
Fiber Content: 60% Cotton, 40% Recycled Polyester
Collar: Spread Collar
Care: Machine Wash
Country of Origin: Imported","""Black"" , ""Stillwater Htr"" "
St. John's Bay Breathable Performance Mens Classic Fit Short Sleeve Button-Down Shirt,$40,"For a true style essential, try this floral-print St John's Bay men's performance shirt. Made from a breathable woven blend with quick-dry technology to keep you cool, this button-down has a classic-fit with a button-down collar, short sleeves, and a chest pocket. Wear it with chinos and boat shoes.
Features: Breathable
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Sleeve Style: Fitted Sleeve
Apparel Length: 33 Inches
Fiber Content: 100% Polyester
Fabric Description: Plain Weave","""Glacier Leaf"" , ""Cerulean Floral"" "
mutual weave Mens Big and Tall Bomber Jacket,$49.99,"Closure Type: Zipper
Pockets: 2 Front Slip Pockets
Sleeve Length: Long Sleeve
Outerwear Length: Short
Fiber Content: 100% Cotton
Fabric Description: Canvas
Coat Style: Denim Jackets
Collar: Banded Collar
Care: Machine Wash
Country of Origin: Imported","""Dusty Olive"" "
Levi's® Men's 502™ All Seasons Tech Tapered Regular Fit Jeans – Stretch,$59.99,"Meet our most versatile fit-our 502™ taper jeans. Cut on the slimmer side (but still roomy enough for comfort) with a streamlined, tapered leg, they’re a more refined, modern alternative to straight jeans and a universal favorite across builds. They look great both cuffed and uncuffed, and go with pretty much any shoes, so whip out the sneakers, combat boots or slip-ons.
Levis Style: 502
Features: Fly Front, Stretch Fabric
Closure Type: Button & Zipper
Pockets: 2 Back Slip Pockets, 2 Front Slip Pockets, 1 Front Coin Pocket
Rise: Low Rise
Fiber Content: 78% Cotton, 21% Polyester, 1% Elastane
Fabric Description: Denim
Inseam: 30 In","""Black Cactus"" , ""Harvest Gold"" "
St. John's Bay Mens Big and Tall Poplin Pajama Pants,$18,"Crafted from a soft poplin cotton-blend, these St. John's Bay men's big and tall pajama pants will quickly become a sleepwear go-to from your collection. They feature an elastic-drawstring waistband, a button-fly, and two side slip pockets.
Size 4XLT - Inseam 34in
Features: Button Fly
Closure Type: Drawstring, Full Elastic
Pockets: 2 Side Slip Pockets
Apparel Length: 47.5 Inches
Fiber Content: 60% Cotton, 40% Polyester
Fabric Description: Poplin
Inseam: 31 In
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Blue Stripe"" , ""Aqua Plaid"" , ""Blue Gingham"" , ""Blue Lighthouse"" "
Hanes 8 Pair Quarter Socks Mens,$18,"BUILT FOR PERFORMANCE These men's ankle socks from the Hanes Ultimate® collection deliver the comfort and athletic style you are looking for. Crafted with innovative X-Temp™ technology, they are designed to adapt to your temperature for all-day comfort. Advanced odor protection technology and moisture-wicking fabric keep your feet feeling cool and fresh. The classic ankle style features all-over cushioning - so you can take on the day with ease. The best part? These comfortable men's socks are available in an 8-pack for one-and-done shopping.
# Pieces In Set: 8 Pair
Features: Cuffed, Cushioned, Reinforced Heel Support, Stretch Fabric, Reinforced Toe & Heel, Moisture Wicking, Multi-Pack, Odor Resistant
Shoe Size Range: 6-12
Fiber Content: 48% Polyester, 43% Cotton, 6% Rayon, 2% Spandex, 1% Nylon","""White"" , ""Black"" , ""Gray Black White"" "
PUMA 6 Pair Crew Socks Mens,$20,"Start your day off right in the comfort and classic cut of these puma lightweight, half-terry crew socks. Arch support and cushioned footbed will keep you comfortable and supported, while mesh ventilation keeps your feet cool and dry.
# Pieces In Set: 6 Pair
Features: Cushioned, Multi-Pack, Ventilated, Arch Support
Shoe Size Range: 8-12
Fiber Content: 93% Polyester, 5% Rubber, 2% Spandex
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""White"" , ""Black"" "
Gold Toe Canterbury 3 Pair Crew Socks Mens,$20,"These men's Gold Toe classic dress socks offer great quality at a low price.
Reinforced heel & toe for durability
Soft yarns for all day comfort
Spandex for perfect fit
Crew length ends 4 to 5"" above the ankle 
# Pieces In Set: 3 Pair
Features: Reinforced Heel Support, Cuffed, Stretch Fabric, Moisture Wicking, Reinforced Toe & Heel
Shoe Size Range: 6-12 1/2
Fiber Content: 60% Cotton, 40% Nylon
Fabric Description: Yarn Dyed Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Navy"" , ""Black"" "
adidas Mens Crew Neck Short Sleeve T-Shirt,$22.50,"Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Apparel Length: 30 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Tumble Dry, Machine Wash
Country of Origin: Imported","""Collegiate Green"" , ""Wonder Blue"" "
adidas Cushioned 3 Pair Quarter Socks Mens,$12,"# Pieces In Set: 3 Pair
Features: Cushioned, Cuffed, Arch Support, Stretch Fabric, Moisture Wicking
Shoe Size Range: 6-12
Fiber Content: 82% Recycled Polyester, 15% Cotton, 3% Spandex
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Black"" , ""White"" , ""Gray"" "
New!Jockey Active Microfiber Mens 3 Pack Boxer Briefs,$36,"# Pieces In Set: 3-Pack
Features: Moisture Wicking
Closure Type: Pull On
Fiber Content: 90% Polyester, 10% Spandex
Fabric Description: Knit
Inseam: 5 In
Care: Tumble Dry, Machine Wash
Material: Polyester
Owned & Founded: Women Owned/Founded
Country of Origin: Imported","""Navy Gray"" , ""Green Black Camo"" , ""Black Red Geo"" "
Arizona Mens Graphic Tank Top,$12.99,"Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Sleeveless
Apparel Length: 29.5 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""La Surf"" , ""Surf Tee"" , ""Live Slow"" "
New!Arizona Big and Tall Mens Crew Neck Short Sleeve Classic Fit Graphic T-Shirt,$19.99,"Closure Type: Pullover Head
Fit: Classic Fit
Neckline: Crew Neck
Sleeve Length: Short Sleeve
Apparel Length: 28.5 Inches
Fiber Content: 100% Cotton
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Sounds Graphics"" "
Levi's Straw W Denim Band Mens Fedora,$20.99,"Top off your relaxed look in style with this Levi's fedora featuring a solid denim band with the red tab Levi's logo for a clean, minimal design. Crafted from lightweight paper straw for breathability and all-day wear and comfort.
Base Material: 100% Straw
Care: Spot Clean
Brim Width: 1 1/2 Inch
Country of Origin: Imported","""Tan"" "
J. Ferrar Mens Regular Fit Short Sleeve Polo Shirt,$24.99,"Designed with a nod to vintage style polos, this J. Ferrar men's short-sleeve style is made from a soft cotton-knit with recycled fabric, and it has a point collar, a v-neckline, and a contrasting piped trim. Pair it with chino shorts or pants with sneakers.
Features: Piped
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 27.5 Inches
Fiber Content: 53% Cotton, 30% Recycled Polyester, 17% Nylon
Fabric Description: Knit
Collar: Point Collar
Care: Machine Wash
Country of Origin: Imported","""Black"" "
New!mutual weave Mens Regular Fit Short Sleeve Pocket Polo Shirt,$28,"Closure Type: Button, Pullover Head
Fit: Regular Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 28.5 Inches - Front
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Pique
Collar: Spread Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Hash Brown Htr"" , ""Atlantis Blue Htr"" "
U.S. Polo Assn. Stretch Mens Classic Fit Short Sleeve Button-Down Shirt,$27.99,"For a timeless style essential, try this US Polo Assn. men's printed short-sleeve button-down. Tailored from stretch-poplin in a classic-fit, this shirt has a chest pocket and the brand's logo embroidered at the front. Team it with your favorite jeans or chinos.
Features: Stretch Fabric, Embroidered
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Fiber Content: 98% Cotton, 2% Spandex
Fabric Description: Dobby, Poplin
Collar: Button Down Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Blue Raft Dobby"" "
IZOD Advantage Performance Colorblock Mens Classic Fit Short Sleeve Polo Shirt,$55,"Versatile and stylish, the izod advantage performance polo combines comfort, quality, and fit. This own-it-in-every-color men’s polo is designed for everyday wear with a classic 2-button placket, subtly darker trim, and a roll-resistant collar. Featuring a regular cut, our short-sleeve polo shirt for men is crafted from a naturally stretchy and cooling fabric with UV-15 sun protection that pulls moisture from the skin and dries quickly for added comfort. Our polo is made from a breathable blend of 60% cotton and 40% polyester with sport flex technology that allows the lightweight fabric to move with you for maximum flexibility.
Features: Breathable, Quick Dry, Easy Care, Stretch Fabric, Uv Protection
Closure Type: Pullover Head, Button
Fit: Classic Fit
Neckline: Collar Neck","""Dewberry"" , ""Bright Cobalt"" , ""Blue Cantrell"" , ""Limpet Shell Clrbl"" "
